age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
29,"Man","Yorkshire and the Humber","Green","Did not vote","","","£25,000 to £29,999 per year","Not Asked or missing","20+","GCE A level or Higher Certificate","C2","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Neither positive nor negative","Very badly",0,"a Remainer"
37,"Man","Yorkshire and the Humber","DK or did not vote","Did not vote","","","£15,000 to £19,999 per year","Not Asked or missing","20+","University diploma","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",6,"a Leaver"
44,"Woman","Yorkshire and the Humber","DK or did not vote","Did not vote","","","£5,000 to £9,999 per year","Not Asked or missing","20+","GCE A level or Higher Certificate","E","Not working","Skipped","Other","Don’t know","Don't know","Don't know","Don't know",5,"Don’t know"
44,"Man","Yorkshire and the Humber","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","16","University diploma","C2","Working full time (30 or more hours per week)","Self-employed","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Don't know","Don't know","Fairly badly",5,"Neither a Leaver nor a Remainer"
20,"Woman","Yorkshire and the Humber","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","19","Prefer not to say","C1","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Don't know","Don't know","Don't know",10,"Don’t know"
31,"Woman","Yorkshire and the Humber","DK or did not vote","Did not vote","","","£25,000 to £29,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",2,"a Remainer"
20,"Man","Yorkshire and the Humber","DK or did not vote","Did not vote","","","Not Asked or missing","Not Asked or missing","98","GCE A level or Higher Certificate","C1","Full time student","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
20,"Man","Yorkshire and the Humber","DK or did not vote","Did not vote","","","Not Asked or missing","Not Asked or missing","98","Don't know","C2","Working full time (30 or more hours per week)","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Don't know","Neither positive nor negative","Very badly",6,"Neither a Leaver nor a Remainer"
38,"Man","East Midlands","Labour","Did not vote","","","£50,000 to £59,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Don’t know","Neither positive nor negative","Somewhat negative effect","Very badly",7,"Neither a Leaver nor a Remainer"
48,"Woman","East Midlands","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","20+","Other technical, professional or higher qualification","E","Other","Other","Other","Wrong","Very negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
32,"Woman","East Midlands","DK or did not vote","Did not vote","","","£10,000 to £14,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","D","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Somewhat negative effect","Somewhat negative effect","Very badly",5,"Neither a Leaver nor a Remainer"
38,"Woman","East Midlands","Conservative","Did not vote","","","£25,000 to £29,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Don’t know","Somewhat positive effect","Neither positive nor negative","Very badly",7,"Neither a Leaver nor a Remainer"
35,"Man","East Midlands","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","20+","Prefer not to say","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Have never worked","Right","Neither positive nor negative","Neither positive nor negative","Don't know",5,"Neither a Leaver nor a Remainer"
44,"Woman","East Midlands","DK or did not vote","Cannot remember","","","under £5,000 per year","Not Asked or missing","17-18","Teaching qualification (not degree)","C1","Working part time (8-29 hours a week)","Charity/voluntary sector","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Somewhat positive effect","Neither positive nor negative","Very badly",2,"Neither a Leaver nor a Remainer"
37,"Woman","East Midlands","DK or did not vote","Did not vote","","","Don't know","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","B","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Don't know","Don't know","Don't know",5,"Don’t know"
49,"Woman","East Midlands","DK or did not vote","Did not vote","","","Don't know","Not Asked or missing","16","No formal qualifications","D","Working part time (8-29 hours a week)","Charity/voluntary sector","Other","Don’t know","Don't know","Don't know","Don't know",5,"Don’t know"
34,"Woman","East Midlands","DK or did not vote","Did not vote","","","£35,000 to £39,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Somewhat positive effect","Fairly well",10,"a Leaver"
36,"Woman","East Midlands","DK or did not vote","Did not vote","","","£20,000 to £24,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","E","Not working","Charity/voluntary sector","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
28,"Man","East Midlands","DK or did not vote","Did not vote","","","Not Asked or missing","Not Asked or missing","98","GCE A level or Higher Certificate","E","Not working","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Neither positive nor negative","Neither positive nor negative","Very badly",0,"Neither a Leaver nor a Remainer"
28,"Woman","East Midlands","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","17-18","Other technical, professional or higher qualification","D","Other","Self-employed","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Very negative effect","Very negative effect","Very badly",4,"a Remainer"
49,"Man","East Midlands","Labour","Did not vote","","","£15,000 to £19,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","C2","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Somewhat negative effect","Somewhat positive effect","Fairly well",10,"Don’t know"
70,"Woman","East Midlands","DK or did not vote","Did not vote","","","£35,000 to £39,999 per year","Not Asked or missing","20+","University diploma","E","Retired","Self-employed","Other","Wrong","Very negative effect","Somewhat negative effect","Very badly",8,"a Remainer"
31,"Man","East Midlands","DK or did not vote","Did not vote","","","£5,000 to £9,999 per year","Not Asked or missing","16","Youth training certificate/skillseekers","E","Unemployed","Skipped","Other","Wrong","Very negative effect","Neither positive nor negative","Very badly",1,"a Remainer"
19,"Man","East Midlands","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","C1","Full time student","Have never worked","Have never worked","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
20,"Woman","East Midlands","DK or did not vote","Did not vote","","","under £5,000 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","D","Full time student","Have never worked","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Don't know","Don't know","Don't know",5,"a Remainer"
19,"Man","East Midlands","DK or did not vote","Did not vote","","","under £5,000 per year","Not Asked or missing","98","GCE A level or Higher Certificate","B","Full time student","Skipped","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Very negative effect","Somewhat negative effect","Very badly",9,"a Remainer"
19,"Man","East Midlands","DK or did not vote","Did not vote","","","Don't know","Not Asked or missing","Still at school/Full time student","CSE grade 1, GCE O level, GCSE, School Certificate","B","Full time student","Skipped","Have never worked","Wrong","Don't know","Somewhat negative effect","Fairly badly",5,"Don’t know"
32,"Woman","East Midlands","DK or did not vote","Cannot remember","","","£5,000 to £9,999 per year","Not Asked or missing","17-18","City & Guilds certificate","C1","Working part time (8-29 hours a week)","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don’t know","Don't know","Neither positive nor negative","Fairly badly",6,"a Leaver"
19,"Woman","East Midlands","DK or did not vote","Did not vote","","","under £5,000 per year","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","C1","Full time student","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Neither positive nor negative","Very badly",2,"a Remainer"
24,"Man","East Midlands","DK or did not vote","Did not vote","","","Not Asked or missing","Not Asked or missing","98","CSE grade 1, GCE O level, GCSE, School Certificate","D","Working full time (30 or more hours per week)","Skipped","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Don’t know","Don't know","Don't know","Very badly",10,"Neither a Leaver nor a Remainer"
28,"Woman","East Midlands","DK or did not vote","Did not vote","","","Not Asked or missing","Not Asked or missing","98","GCE A level or Higher Certificate","C2","Unemployed","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",3,"Neither a Leaver nor a Remainer"
53,"Woman","West Midlands","Other","Cannot remember","","","£35,000 to £39,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Don’t know","Don't know","Neither positive nor negative","Very badly",8,"Neither a Leaver nor a Remainer"
69,"Woman","West Midlands","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","15 or under","No formal qualifications","C1","Not working","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Don't know","Don't know","Don't know",7,"Neither a Leaver nor a Remainer"
39,"Man","West Midlands","DK or did not vote","Did not vote","","","under £5,000 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Neither positive nor negative","Neither positive nor negative","Fairly well",7,"a Remainer"
20,"Man","West Midlands","DK or did not vote","Did not vote","","","under £5,000 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","B","Full time student","Skipped","Other","Right","Don't know","Neither positive nor negative","Very badly",3,"a Leaver"
52,"Man","West Midlands","Labour","Did not vote","","","under £5,000 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working part time (8-29 hours a week)","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",2,"Neither a Leaver nor a Remainer"
33,"Man","West Midlands","DK or did not vote","Did not vote","","","£10,000 to £14,999 per year","Not Asked or missing","15 or under","City & Guilds certificate","E","Unemployed","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Don't know","Neither positive nor negative","Very badly",9,"Neither a Leaver nor a Remainer"
20,"Woman","West Midlands","DK or did not vote","Did not vote","","","£30,000 to £34,999 per year","Not Asked or missing","Still at school/Full time student","ONC","E","Retired","Other","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",6,"Neither a Leaver nor a Remainer"
53,"Man","West Midlands","DK or did not vote","Did not vote","","","£10,000 to £14,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","B","Working part time (Less than 8 hours a week)","Self-employed","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Don’t know","Somewhat positive effect","Neither positive nor negative","Fairly well",5,"Neither a Leaver nor a Remainer"
58,"Woman","West Midlands","Liberal Democrat","Cannot remember","","","Prefer not to answer","Not Asked or missing","17-18","Prefer not to say","C2","Not working","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat negative effect","Somewhat negative effect","Very badly",5,"Don’t know"
41,"Woman","West Midlands","Conservative","Did not vote","","","£35,000 to £39,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
62,"Man","West Midlands","Labour","Did not vote","","","£30,000 to £34,999 per year","Not Asked or missing","16","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Don’t know","Somewhat negative effect","Neither positive nor negative","Very badly",1,"Neither a Leaver nor a Remainer"
45,"Man","West Midlands","DK or did not vote","Cannot remember","","","Don't know","Not Asked or missing","Can't remember","Prefer not to say","E","Unemployed","Have never worked","Have never worked","Don’t know","Don't know","Don't know","Don't know",10,"Don’t know"
38,"Woman","West Midlands","DK or did not vote","Did not vote","","","£5,000 to £9,999 per year","Not Asked or missing","16","No formal qualifications","B","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
20,"Man","West Midlands","DK or did not vote","Did not vote","","","under £5,000 per year","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","C1","Full time student","Skipped","Other","Right","Somewhat positive effect","Somewhat positive effect","Very badly",4,"a Remainer"
20,"Woman","West Midlands","DK or did not vote","Did not vote","","","under £5,000 per year","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","B","Full time student","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Very negative effect","Very badly",2,"a Remainer"
26,"Woman","West Midlands","DK or did not vote","Did not vote","","","Don't know","Not Asked or missing","19","City & Guilds certificate - advanced","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Somewhat positive effect","Neither positive nor negative","Very badly",5,"a Leaver"
29,"Man","West Midlands","Conservative","Did not vote","","","£45,000 to £49,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C2","Working full time (30 or more hours per week)","Self-employed","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Very positive effect","Very positive effect","Fairly well",5,"a Leaver"
46,"Woman","West Midlands","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","16","Clerical and commercial","C1","Not working","Have never worked","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Somewhat negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
30,"Woman","West Midlands","DK or did not vote","Cannot remember","","","£10,000 to £14,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Don't know","Don't know","Don't know",5,"Don’t know"
29,"Man","West Midlands","Labour","Did not vote","","","£5,000 to £9,999 per year","Not Asked or missing","16","City & Guilds certificate","E","Other","Other","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",5,"Neither a Leaver nor a Remainer"
19,"Man","West Midlands","DK or did not vote","Did not vote","","","Not Asked or missing","Not Asked or missing","98","Prefer not to say","B","Working part time (Less than 8 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
53,"Man","West Midlands","DK or did not vote","Did not vote","","","£25,000 to £29,999 per year","Not Asked or missing","16","Other technical, professional or higher qualification","D","Working part time (Less than 8 hours a week)","Self-employed","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Somewhat positive effect","Neither positive nor negative","Very badly",4,"Neither a Leaver nor a Remainer"
43,"Man","West Midlands","DK or did not vote","Did not vote","","","£15,000 to £19,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","D","Working part time (8-29 hours a week)","Self-employed","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",6,"a Leaver"
19,"Woman","West Midlands","DK or did not vote","Did not vote","","","under £5,000 per year","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","C1","Full time student","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
48,"Man","West Midlands","DK or did not vote","Did not vote","","","£20,000 to £24,999 per year","Not Asked or missing","17-18","Recognised trade apprenticeship completed","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat positive effect","Don't know","Very badly",7,"a Remainer"
64,"Man","West Midlands","DK or did not vote","Cannot remember","","","Don't know","Not Asked or missing","17-18","Other technical, professional or higher qualification","C1","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Don't know",6,"a Leaver"
28,"Man","West Midlands","DK or did not vote","Did not vote","","","£20,000 to £24,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Don’t know","Don't know","Don't know","Don't know",7,"Don’t know"
18,"Man","West Midlands","DK or did not vote","Did not vote","","","under £5,000 per year","Not Asked or missing","Still at school/Full time student","Don't know","B","Working part time (Less than 8 hours a week)","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don’t know","Don't know","Don't know","Don't know",8,"Don’t know"
19,"Woman","West Midlands","DK or did not vote","Did not vote","","","Not Asked or missing","Not Asked or missing","98","GCE A level or Higher Certificate","A","Not working","Skipped","Have never worked","Don’t know","Don't know","Don't know","Don't know",5,"Don’t know"
19,"Man","West Midlands","DK or did not vote","Did not vote","","","Not Asked or missing","Not Asked or missing","98","Prefer not to say","E","Not working","Skipped","Have never worked","Don’t know","Very negative effect","Don't know","Don't know",6,"Don’t know"
61,"Woman","East of England","Liberal Democrat","Did not vote","","","£5,000 to £9,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","D","Working part time (8-29 hours a week)","Self-employed","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Don't know","Neither positive nor negative","Fairly badly",8,"Neither a Leaver nor a Remainer"
44,"Man","East of England","Conservative","Did not vote","","","£25,000 to £29,999 per year","Not Asked or missing","16","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Neither positive nor negative","Very badly",9,"Neither a Leaver nor a Remainer"
67,"Woman","East of England","Green","Cannot remember","","","£25,000 to £29,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",0,"Neither a Leaver nor a Remainer"
48,"Woman","East of England","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","17-18","Prefer not to say","C1","Working part time (8-29 hours a week)","Other","Other","Right","Somewhat positive effect","Somewhat positive effect","Very badly",5,"a Leaver"
71,"Man","East of England","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","15 or under","CSE grades 2-5","C1","Retired","Other","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Very positive effect","Very positive effect","Very badly",5,"a Leaver"
18,"Man","East of England","DK or did not vote","Did not vote","","","Not Asked or missing","Not Asked or missing","98","GCE A level or Higher Certificate","B","Unemployed","Skipped","Have never worked","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
33,"Woman","East of England","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","98","University diploma","E","Unemployed","Skipped","Have never worked","Don’t know","Neither positive nor negative","Neither positive nor negative","Don't know",0,"Neither a Leaver nor a Remainer"
19,"Woman","East of England","DK or did not vote","Did not vote","","","under £5,000 per year","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","A","Full time student","Other","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
24,"Man","East of England","DK or did not vote","Did not vote","","","Not Asked or missing","Not Asked or missing","98","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Full time student","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat positive effect","Neither positive nor negative","Fairly well",5,"a Leaver"
20,"Man","East of England","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","Still at school/Full time student","Prefer not to say","C2","Not working","Skipped","Have never worked","Right","Neither positive nor negative","Don't know","Very badly",0,"a Leaver"
33,"Man","East of England","DK or did not vote","Did not vote","","","Don't know","Not Asked or missing","16","Don't know","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Don’t know","Neither positive nor negative","Neither positive nor negative","Fairly badly",5,"a Leaver"
48,"Woman","East of England","DK or did not vote","Cannot remember","","","Don't know","Not Asked or missing","17-18","CSE grades 2-5","C1","Not working","Skipped","Other","Don’t know","Neither positive nor negative","Neither positive nor negative","Fairly badly",6,"Neither a Leaver nor a Remainer"
19,"Woman","East of England","DK or did not vote","Did not vote","","","under £5,000 per year","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","C1","Full time student","Other public sector employer (e.g. Central Government)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",1,"Neither a Leaver nor a Remainer"
19,"Woman","East of England","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","17-18","GCE A level or Higher Certificate","A","Working part time (Less than 8 hours a week)","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",3,"a Remainer"
19,"Woman","East of England","DK or did not vote","Did not vote","","","Don't know","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Unemployed","Have never worked","Have never worked","Don’t know","Don't know","Don't know","Don't know",5,"Don’t know"
54,"Man","East of England","DK or did not vote","Did not vote","","","£30,000 to £34,999 per year","Not Asked or missing","98","CSE grades 2-5","C2","Working full time (30 or more hours per week)","Skipped","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Very negative effect","Don't know","Very badly",5,"Neither a Leaver nor a Remainer"
24,"Woman","East of England","DK or did not vote","Did not vote","","","under £5,000 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C2","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Don't know","Don't know","Very badly",5,"Neither a Leaver nor a Remainer"
27,"Woman","East of England","DK or did not vote","Did not vote","","","£30,000 to £34,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Neither positive nor negative","Somewhat negative effect","Fairly badly",5,"a Remainer"
27,"Man","East of England","DK or did not vote","Did not vote","","","£5,000 to £9,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","E","Not working","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",4,"a Leaver"
29,"Woman","East of England","DK or did not vote","Did not vote","","","Not Asked or missing","Not Asked or missing","98","University diploma","D","Working full time (30 or more hours per week)","Self-employed","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Very negative effect","Fairly badly",5,"Don’t know"
20,"Woman","East of England","DK or did not vote","Did not vote","","","Not Asked or missing","Not Asked or missing","98","GCE A level or Higher Certificate","B","Full time student","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Neither positive nor negative","Somewhat negative effect","Very badly",4,"Neither a Leaver nor a Remainer"
32,"Woman","London","Labour","Did not vote","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Don’t know","Somewhat positive effect","Don't know","Fairly badly",7,"Neither a Leaver nor a Remainer"
