age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
21,"Woman","Scotland","Missing","Leave",1,"The Times","£5,000 to £9,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","E","Unemployed","Skipped","Have never worked","Don’t know","Somewhat positive effect","Neither positive nor negative","Very badly",7,"a Leaver"
19,"Woman","London","Missing","Did not vote",9,"None","Don't know","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","A","Full time student","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",2,"a Remainer"
69,"Woman","Scotland","Missing","Leave",8,"The Guardian","£15,000 to £19,999 per year","Not Asked or missing","16","City & Guilds certificate - advanced","B","Working part time (8-29 hours a week)","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",4,"a Leaver"
37,"Woman","North East","Missing","Leave",5,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","16","GCE A level or Higher Certificate","C1","Working part time (8-29 hours a week)","Self-employed","Other","Right","Somewhat positive effect","Somewhat positive effect","Very badly",5,"Neither a Leaver nor a Remainer"
37,"Man","East Midlands","Missing","Remain",7,"The Times","Prefer not to answer","Not Asked or missing","20+","Don't know","C1","Unemployed","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
38,"Woman","South West","Missing","Did not vote",2,"None","£10,000 to £14,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","A","Working part time (8-29 hours a week)","Self-employed","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Don’t know","Don't know","Don't know","Don't know",5,"a Remainer"
66,"Woman","Yorkshire and the Humber","Missing","Leave",6,"The Guardian","£40,000 to £44,999 per year","Not Asked or missing","20+","Teaching qualification (not degree)","A","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat negative effect","Neither positive nor negative","Don't know",7,"a Leaver"
25,"Woman","North West","Missing","Remain",7,"The Daily Mail / The Scottish Daily Mail","£5,000 to £9,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Neither positive nor negative","Neither positive nor negative","Fairly badly",8,"Neither a Leaver nor a Remainer"
53,"Man","North West","Missing","Leave",4,"The Times","£15,000 to £19,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Fairly well",9,"a Leaver"
57,"Man","South East","Missing","Leave",5,"None","£20,000 to £24,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Fairly badly",10,"a Leaver"
52,"Woman","London","Missing","Did not vote",3,"None","£60,000 to £69,999 per year","Not Asked or missing","20+","University diploma","A","Working full time (30 or more hours per week)","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Don't know","Don't know","Fairly well",8,"Neither a Leaver nor a Remainer"
49,"Woman","South East","Missing","Leave",6,"None","£35,000 to £39,999 per year","Not Asked or missing","Skipped","Clerical and commercial","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",4,"a Leaver"
19,"Woman","East of England","Missing","Did not vote",9,"The Guardian","under £5,000 per year","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","C1","Full time student","Skipped","Have never worked","Wrong","Somewhat negative effect","Don't know","Very badly",3,"a Remainer"
76,"Woman","North West","Missing","Leave",4,"The Daily Mail / The Scottish Daily Mail","£5,000 to £9,999 per year","Not Asked or missing","16","Other technical, professional or higher qualification","C1","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Neither positive nor negative","Fairly well",5,"a Leaver"
38,"Woman","East of England","Missing","Remain",1,"The Times","£45,000 to £49,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",3,"a Remainer"
36,"Woman","West Midlands","Missing","Remain",8,"None","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Working part time (8-29 hours a week)","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
29,"Woman","Yorkshire and the Humber","Missing","Did not vote",7,"The Guardian","£5,000 to £9,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Don't know","Very badly",5,"a Leaver"
61,"Woman","Yorkshire and the Humber","Missing","Leave",0,"The Daily Mail / The Scottish Daily Mail","£5,000 to £9,999 per year","Not Asked or missing","16","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Very positive effect","Don't know",5,"a Leaver"
22,"Woman","East of England","Missing","Remain",0,"The Times","Prefer not to answer","Not Asked or missing","Still at school/Full time student","University diploma","B","Other","Other","Have never worked","Wrong","Very negative effect","Neither positive nor negative","Fairly badly",0,"a Remainer"
30,"Woman","North West","Missing","Leave",6,"The Independent","£10,000 to £14,999 per year","Not Asked or missing","19","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Don't know","Don't know","Fairly badly",9,"a Leaver"
55,"Man","North West","Missing","Leave",9,"Other Newspaper","£20,000 to £24,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","E","Not working","Skipped","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Right","Somewhat positive effect","Somewhat positive effect","Very badly",5,"a Leaver"
61,"Woman","East of England","Missing","Leave",5,"None","Prefer not to answer","Not Asked or missing","15 or under","CSE grade 1, GCE O level, GCSE, School Certificate","E","Other","Other","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Neither positive nor negative","Somewhat positive effect","Fairly badly",7,"a Leaver"
33,"Woman","South West","Missing","Did not vote",3,"The Guardian","£25,000 to £29,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Don’t know","Somewhat negative effect","Somewhat negative effect","Very badly",5,"Don’t know"
66,"Woman","North East","Missing","Remain",3,"The Daily Mail / The Scottish Daily Mail","£15,000 to £19,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Don't know","Don't know",5,"a Remainer"
53,"Woman","North East","Missing","Remain",1,"The Times","£10,000 to £14,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",8,"a Leaver"
22,"Woman","East of England","Missing","Remain",0,"The Independent","under £5,000 per year","Not Asked or missing","Still at school/Full time student","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Unemployed","Skipped","Other","Wrong","Somewhat positive effect","Very negative effect","Very badly",5,"Neither a Leaver nor a Remainer"
61,"Man","South East","Missing","Leave",3,"Other Newspaper","£40,000 to £44,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","A","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
58,"Man","Wales","Missing","Leave",9,"None","£15,000 to £19,999 per year","Not Asked or missing","17-18","No formal qualifications","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Very positive effect","Somewhat positive effect","Fairly well",7,"a Leaver"
22,"Woman","East Midlands","Missing","Did not vote",7,"The Guardian","£15,000 to £19,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C1","Other","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Don't know","Don't know","Don't know",3,"Neither a Leaver nor a Remainer"
48,"Woman","Wales","Missing","Remain",9,"The Daily Mail / The Scottish Daily Mail","£35,000 to £39,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
18,"Woman","East Midlands","Missing","Did not vote",8,"The Times","£5,000 to £9,999 per year","Not Asked or missing","15 or under","CSE grade 1, GCE O level, GCSE, School Certificate","D","Full time student","Skipped","Have never worked","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",8,"a Remainer"
36,"Man","North West","Missing","Did not vote",3,"None","Don't know","Not Asked or missing","17-18","Prefer not to say","E","Not working","Self-employed","Other","Wrong","Don't know","Don't know","Don't know",5,"Don’t know"
58,"Woman","South West","Missing","Did not vote",9,"The Guardian","Prefer not to answer","Not Asked or missing","16","Other technical, professional or higher qualification","C2","Retired","Nationalised industry or public corporation (e.g. Post Office)","Other","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",6,"a Remainer"
46,"Man","South East","Missing","Leave",6,"The Daily Mail / The Scottish Daily Mail","£35,000 to £39,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Other","Right","Very positive effect","Neither positive nor negative","Fairly badly",10,"a Leaver"
23,"Woman","West Midlands","Missing","Remain",6,"The Times","£5,000 to £9,999 per year","Not Asked or missing","Still at school/Full time student","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Full time student","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Somewhat negative effect","Somewhat negative effect","Don't know",0,"a Remainer"
23,"Man","South East","Missing","Remain",9,"None","Not Asked or missing","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Full time student","Skipped","Other","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
46,"Woman","South East","Missing","Remain",3,"The Guardian","£25,000 to £29,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
19,"Woman","West Midlands","Missing","Did not vote",9,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","Still at school/Full time student","No formal qualifications","E","Full time student","Skipped","Have never worked","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",10,"a Leaver"
38,"Woman","East of England","Missing","Leave",5,"The Times","£50,000 to £59,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Neither positive nor negative","Neither positive nor negative","Very badly",8,"a Leaver"
29,"Woman","South West","Missing","Remain",4,"None","Not Asked or missing","Not Asked or missing","Skipped","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Not working","Skipped","Other","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",5,"Neither a Leaver nor a Remainer"
49,"Woman","South East","Missing","Leave",10,"None","under £5,000 per year","Not Asked or missing","19","GCE A level or Higher Certificate","B","Other","Other","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
38,"Woman","North West","Missing","Remain",4,"None","£35,000 to £39,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",1,"a Remainer"
66,"Woman","West Midlands","Missing","Leave",8,"The Guardian","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",3,"a Leaver"
48,"Woman","Wales","Missing","Leave",7,"The Daily Mail / The Scottish Daily Mail","£5,000 to £9,999 per year","Not Asked or missing","15 or under","GCE A level or Higher Certificate","C2","Not working","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Very positive effect","Neither positive nor negative","Fairly well",7,"Don’t know"
24,"Woman","North West","Missing","Remain",8,"The Times","£5,000 to £9,999 per year","Not Asked or missing","20+","University diploma","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
62,"Woman","Wales","Missing","Remain",4,"None","Prefer not to answer","Not Asked or missing","16","Scottish Higher Certificate","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
69,"Man","South East","Missing","Remain",3,"The Guardian","£40,000 to £44,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
36,"Man","East of England","Missing","Remain",9,"The Daily Mail / The Scottish Daily Mail","£20,000 to £24,999 per year","Not Asked or missing","17-18","City & Guilds certificate - advanced","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
32,"Woman","East Midlands","Missing","Remain",7,"The Times","£5,000 to £9,999 per year","Not Asked or missing","20+","GCE A level or Higher Certificate","C1","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Don't know","Fairly badly",4,"a Remainer"
77,"Man","London","Missing","Did not vote",2,"The Independent","£5,000 to £9,999 per year","Not Asked or missing","19","Clerical and commercial","E","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",4,"a Remainer"
23,"Woman","Yorkshire and the Humber","Missing","Remain",5,"Other Newspaper","under £5,000 per year","Not Asked or missing","17-18","University diploma","D","Unemployed","Skipped","Other","Wrong","Very negative effect","Very negative effect","Very badly",3,"a Remainer"
71,"Man","Wales","Missing","Leave",4,"None","£15,000 to £19,999 per year","Not Asked or missing","19","No formal qualifications","C1","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Neither positive nor negative","Fairly well",6,"a Leaver"
44,"Woman","North West","Missing","Did not vote",5,"The Guardian","£30,000 to £34,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
43,"Man","Scotland","Missing","Leave",4,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","15 or under","Recognised trade apprenticeship completed","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Very positive effect","Neither positive nor negative","Very badly",8,"a Leaver"
38,"Man","East of England","Missing","Cannot remember",1,"The Times","Don't know","Not Asked or missing","Can't remember","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Not working","Skipped","Have never worked","Wrong","Don't know","Don't know","Very badly",4,"Neither a Leaver nor a Remainer"
42,"Man","East Midlands","Missing","Remain",4,"The Independent","£25,000 to £29,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Don't know",0,"a Remainer"
71,"Man","South West","Missing","Leave",3,"Other Newspaper","£25,000 to £29,999 per year","Not Asked or missing","15 or under","Other technical, professional or higher qualification","A","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Very positive effect","Fairly badly",7,"a Leaver"
54,"Man","East of England","Missing","Remain",5,"None","£10,000 to £14,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","C2","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",5,"a Remainer"
45,"Woman","East Midlands","Missing","Remain",9,"The Guardian","£25,000 to £29,999 per year","Not Asked or missing","17-18","No formal qualifications","C2","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Somewhat negative effect","Don't know",2,"a Remainer"
60,"Woman","East Midlands","Missing","Leave",3,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","17-18","Other technical, professional or higher qualification","B","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Very positive effect","Fairly badly",7,"a Leaver"
37,"Man","East of England","Missing","Cannot remember",3,"The Times","£10,000 to £14,999 per year","Not Asked or missing","20+","University diploma","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
67,"Woman","West Midlands","Missing","Leave",6,"None","£10,000 to £14,999 per year","Not Asked or missing","16","CSE grades 2-5","C1","Working part time (Less than 8 hours a week)","Charity/voluntary sector","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Very positive effect","Fairly well",5,"a Leaver"
69,"Woman","East of England","Missing","Remain",6,"The Guardian","£5,000 to £9,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","B","Retired","Skipped","Other","Don’t know","Don't know","Neither positive nor negative","Fairly well",4,"Neither a Leaver nor a Remainer"
61,"Man","North East","Missing","Leave",7,"The Daily Mail / The Scottish Daily Mail","£5,000 to £9,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working part time (8-29 hours a week)","Self-employed","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",5,"a Leaver"
54,"Woman","East of England","Missing","Leave",0,"The Times","£10,000 to £14,999 per year","Not Asked or missing","19","Other technical, professional or higher qualification","E","Other","Other","Other","Right","Very positive effect","Neither positive nor negative","Very badly",5,"a Leaver"
30,"Woman","West Midlands","Missing","Remain",4,"None","£30,000 to £34,999 per year","Not Asked or missing","20+","Youth training certificate/skillseekers","A","Other","Self-employed","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Very negative effect","Don't know","Don't know",8,"a Remainer"
35,"Woman","West Midlands","Missing","Did not vote",3,"The Guardian","£15,000 to £19,999 per year","Not Asked or missing","19","Don't know","E","Not working","Skipped","Have never worked","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",8,"Neither a Leaver nor a Remainer"
63,"Woman","South East","Missing","Remain",4,"The Daily Mail / The Scottish Daily Mail","£20,000 to £24,999 per year","Not Asked or missing","Skipped","GCE A level or Higher Certificate","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Other","Wrong","Very negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
85,"Woman","South West","Missing","Remain",5,"The Times","Prefer not to answer","Not Asked or missing","16","No formal qualifications","C2","Retired","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Don't know","Very badly",1,"a Remainer"
61,"Woman","Yorkshire and the Humber","Missing","Leave",8,"None","under £5,000 per year","Not Asked or missing","15 or under","Recognised trade apprenticeship completed","D","Working part time (8-29 hours a week)","Self-employed","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Somewhat positive effect","Somewhat positive effect","Very badly",4,"a Leaver"
55,"Man","London","Missing","Remain",6,"None","Prefer not to answer","Not Asked or missing","17-18","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
30,"Woman","South East","Missing","Remain",0,"None","£45,000 to £49,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C2","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",3,"a Remainer"
24,"Woman","South West","Missing","Remain",8,"The Guardian","£20,000 to £24,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working full time (30 or more hours per week)","Charity/voluntary sector","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
29,"Man","Scotland","Missing","Did not vote",10,"The Daily Mail / The Scottish Daily Mail","£15,000 to £19,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Wrong","Very negative effect","Somewhat negative effect","Don't know",5,"Neither a Leaver nor a Remainer"
35,"Woman","East of England","Missing","Did not vote",8,"The Times","£10,000 to £14,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Neither positive nor negative","Very well",3,"Neither a Leaver nor a Remainer"
71,"Man","East Midlands","Missing","Remain",9,"None","£20,000 to £24,999 per year","Not Asked or missing","15 or under","No formal qualifications","B","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",0,"a Remainer"
24,"Woman","Yorkshire and the Humber","Missing","Leave",6,"The Guardian","Don't know","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","C1","Full time student","Skipped","Other","Right","Somewhat positive effect","Somewhat positive effect","Fairly well",0,"a Leaver"
21,"Woman","South East","Missing","Did not vote",1,"The Daily Mail / The Scottish Daily Mail","under £5,000 per year","Not Asked or missing","17-18","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",3,"a Remainer"
30,"Woman","South East","Missing","Leave",5,"The Times","under £5,000 per year","Not Asked or missing","19","Other technical, professional or higher qualification","C2","Not working","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Somewhat negative effect","Somewhat negative effect","Very badly",6,"Neither a Leaver nor a Remainer"
29,"Woman","West Midlands","Missing","Remain",1,"The Independent","Don't know","Not Asked or missing","20+","GCE A level or Higher Certificate","B","Unemployed","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Don’t know","Don't know","Don't know","Don't know",8,"a Remainer"
60,"Woman","South East","Missing","Did not vote",4,"Other Newspaper","Prefer not to answer","Not Asked or missing","16","No formal qualifications","E","Retired","Skipped","Other","Don’t know","Somewhat negative effect","Neither positive nor negative","Fairly badly",4,"Neither a Leaver nor a Remainer"
37,"Man","North West","Missing","Leave",5,"None","£25,000 to £29,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Not working","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Somewhat positive effect","Very badly",6,"a Leaver"
48,"Woman","Yorkshire and the Humber","Missing","Did not vote",5,"The Guardian","£5,000 to £9,999 per year","Not Asked or missing","16","Teaching qualification (not degree)","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Don't know","Don't know","Don't know",5,"Don’t know"
