age,sex,region,EURef2016,education_age,work_stat,work_organisation,work_type,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
67,"Woman","South West","Leave","15 or under","Retired","99","Other","Don't know","Neither positive nor negative","Fairly badly",5,"Neither a Leaver nor a Remainer"
66,"Woman","North West","Leave","15 or under","Retired","99","Other","Neither positive nor negative","Neither positive nor negative","Fairly well",10,"a Leaver"
38,"Woman","South West","Did not vote","19","Not working","99","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Neither positive nor negative","Neither positive nor negative","Fairly well",3,"Neither a Leaver nor a Remainer"
49,"Man","South East","Did not vote","15 or under","Not working","Charity/voluntary sector","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Very negative effect","Somewhat negative effect","Very badly",6,"a Remainer"
43,"Woman","North East","Leave","17-18","Not working","99","Other","Neither positive nor negative","Don't know","Fairly badly",5,"Don’t know"
27,"Man","North East","Did not vote","16","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don't know","Don't know","Don't know",5,"Don’t know"
48,"Woman","Scotland","Remain","19","Working full time (30 or more hours per week)","Self-employed","Other","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
19,"Man","West Midlands","Did not vote","Still at school/Full time student","Full time student","99","Have never worked","Somewhat negative effect","Somewhat negative effect","Fairly badly",2,"a Remainer"
28,"Woman","West Midlands","Remain","20+","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
30,"Woman","East Midlands","Remain","20+","Working part time (8-29 hours a week)","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat negative effect","Somewhat negative effect","Fairly badly",6,"a Remainer"
48,"Woman","West Midlands","Remain","20+","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Very negative effect","Very negative effect","Fairly well",1,"a Remainer"
52,"Woman","East Midlands","Leave","17-18","Working part time (8-29 hours a week)","Self-employed","Other","Somewhat positive effect","Neither positive nor negative","Very badly",9,"a Leaver"
31,"Man","West Midlands","Did not vote","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Very negative effect","Very negative effect","Very badly",0,"a Leaver"
39,"Man","Scotland","Did not vote","Can't remember","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
55,"Woman","East Midlands","Leave","19","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Don't know","Neither positive nor negative","Very badly",5,"a Leaver"
41,"Woman","North West","Did not vote","17-18","Not working","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Neither positive nor negative","Neither positive nor negative","Very badly",5,"a Leaver"
46,"Woman","North East","Did not vote","16","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Neither positive nor negative","Neither positive nor negative","Fairly badly",5,"Neither a Leaver nor a Remainer"
39,"Woman","East of England","Remain","20+","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Somewhat positive effect","Somewhat positive effect","Fairly well",7,"Neither a Leaver nor a Remainer"
49,"Man","South East","Leave","16","Unemployed","99","Other","Somewhat negative effect","Somewhat negative effect","Very badly",10,"a Leaver"
62,"Man","London","Remain","20+","Unemployed","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
41,"Woman","Scotland","Did not vote","20+","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Somewhat positive effect","Somewhat positive effect","Don't know",2,"Neither a Leaver nor a Remainer"
35,"Woman","London","Leave","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat negative effect","Somewhat negative effect","Fairly badly",5,"a Leaver"
37,"Woman","Scotland","Leave","16","Not working","99","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don't know","Neither positive nor negative","Don't know",6,"a Leaver"
55,"Woman","Wales","Remain","16","Working part time (8-29 hours a week)","99","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Somewhat negative effect","Neither positive nor negative","Fairly badly",4,"a Remainer"
30,"Man","Wales","Remain","20+","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
73,"Man","North West","Leave","16","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat positive effect","Somewhat negative effect","Very badly",3,"Don’t know"
25,"Woman","West Midlands","Did not vote","Can't remember","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don't know","Don't know","Don't know",4,"Don’t know"
19,"Woman","London","Did not vote","Can't remember","Full time student","99","Have never worked","Somewhat positive effect","Somewhat positive effect","Don't know",8,"Don’t know"
25,"Woman","South East","Remain","32766","Working full time (30 or more hours per week)","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very negative effect","Somewhat negative effect","Very badly",8,"a Remainer"
48,"Woman","North West","Remain","15 or under","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat negative effect","Somewhat negative effect","Fairly badly",8,"Don’t know"
27,"Woman","Wales","Leave","17-18","Unemployed","99","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Somewhat positive effect","Don't know","Very badly",5,"a Leaver"
35,"Woman","London","Remain","20+","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Very negative effect","Don't know","Very badly",0,"a Remainer"
65,"Woman","Yorkshire and the Humber","Leave","19","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat positive effect","Somewhat positive effect","Fairly badly",5,"a Leaver"
36,"Man","South East","Leave","17-18","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don't know","Neither positive nor negative","Fairly badly",5,"a Leaver"
73,"Man","North East","Leave","20+","Retired","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Very positive effect","Somewhat positive effect","Very badly",4,"a Leaver"
37,"Woman","Scotland","Did not vote","19","Not working","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Very negative effect","Neither positive nor negative","Very badly",5,"Neither a Leaver nor a Remainer"
21,"Man","London","Did not vote","Still at school/Full time student","Full time student","99","Other","Somewhat positive effect","Neither positive nor negative","Fairly badly",8,"a Leaver"
21,"Woman","East Midlands","Cannot remember","16","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat negative effect","Don't know","Fairly badly",5,"a Remainer"
68,"Man","North East","Remain","16","Retired","Nationalised industry or public corporation (e.g. Post Office)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
54,"Man","North East","Leave","16","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Somewhat positive effect","Somewhat positive effect","Very badly",8,"Neither a Leaver nor a Remainer"
35,"Woman","North West","Remain","20+","Not working","99","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Very negative effect","Somewhat negative effect","Fairly badly",1,"a Remainer"
56,"Man","South East","Leave","16","Not working","99","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Very positive effect","Somewhat positive effect","Fairly well",8,"a Leaver"
38,"Man","North West","Remain","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Somewhat negative effect","Don't know","Very badly",0,"a Remainer"
60,"Woman","South East","Leave","19","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Somewhat positive effect","Very positive effect","Fairly well",2,"a Leaver"
22,"Woman","Yorkshire and the Humber","Remain","Still at school/Full time student","Full time student","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very negative effect","Very negative effect","Very badly",3,"a Remainer"
40,"Woman","West Midlands","Leave","16","Not working","99","Other","Don't know","Neither positive nor negative","Fairly badly",7,"Don’t know"
22,"Man","North West","Remain","Still at school/Full time student","Full time student","Private sector firm or company (e.g. limited companies and Plcs)","Other","Very negative effect","Very negative effect","Very badly",1,"a Remainer"
43,"Woman","South East","Did not vote","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Somewhat negative effect","Somewhat negative effect","Fairly badly",3,"a Remainer"
20,"Woman","South West","Remain","Still at school/Full time student","Full time student","99","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
43,"Woman","Yorkshire and the Humber","Leave","15 or under","Not working","99","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Very positive effect","Very positive effect","Fairly badly",6,"a Leaver"
19,"Man","London","Did not vote","Still at school/Full time student","Not working","Have never worked","Have never worked","Somewhat negative effect","Neither positive nor negative","Fairly badly",6,"a Remainer"
49,"Man","South West","Leave","17-18","Working full time (30 or more hours per week)","Self-employed","Skilled Manual Work (e.g. plumber, electrician, fitter)","Very positive effect","Somewhat positive effect","Very badly",8,"a Leaver"
58,"Woman","North West","Leave","32766","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Very positive effect","Neither positive nor negative","Fairly well",6,"a Leaver"
54,"Man","Yorkshire and the Humber","Leave","16","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Somewhat negative effect","Somewhat negative effect","Fairly badly",5,"Neither a Leaver nor a Remainer"
68,"Woman","North East","Remain","19","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very negative effect","Somewhat negative effect","Fairly badly",0,"a Remainer"
58,"Man","East Midlands","Remain","16","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Very negative effect","Very negative effect","Fairly badly",0,"a Remainer"
40,"Woman","Wales","Cannot remember","17-18","Other","Other","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Somewhat positive effect","Somewhat positive effect","Very badly",10,"a Leaver"
42,"Man","North East","Leave","Still at school/Full time student","Working part time (Less than 8 hours a week)","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very positive effect","Neither positive nor negative","Very badly",5,"a Leaver"
58,"Man","East Midlands","Remain","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very negative effect","Very negative effect","Fairly well",0,"a Remainer"
51,"Woman","Scotland","Cannot remember","16","Not working","99","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don't know","Neither positive nor negative","Don't know",5,"Neither a Leaver nor a Remainer"
39,"Man","South East","Did not vote","20+","Other","99","Other","Don't know","Don't know","Fairly badly",1,"Don’t know"
43,"Woman","Scotland","Remain","20+","Working part time (8-29 hours a week)","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Neither positive nor negative","Neither positive nor negative","Fairly well",5,"a Remainer"
75,"Woman","West Midlands","Did not vote","15 or under","Retired","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very positive effect","Somewhat positive effect","Very badly",3,"a Leaver"
27,"Man","South East","Remain","17-18","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Neither positive nor negative","Neither positive nor negative","Fairly badly",0,"a Remainer"
41,"Woman","Yorkshire and the Humber","Leave","17-18","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Very positive effect","Don't know","Fairly badly",10,"a Leaver"
25,"Man","Scotland","Remain","20+","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Somewhat negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
20,"Man","North East","Remain","Still at school/Full time student","Full time student","99","Other","Very negative effect","Very negative effect","Very badly",2,"a Remainer"
44,"Man","North West","Did not vote","20+","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Somewhat negative effect","Somewhat negative effect","Very badly",0,"Neither a Leaver nor a Remainer"
20,"Man","East Midlands","Cannot remember","Still at school/Full time student","Full time student","99","Have never worked","Neither positive nor negative","Neither positive nor negative","Fairly badly",5,"Neither a Leaver nor a Remainer"
25,"Woman","Scotland","Remain","17-18","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very negative effect","Somewhat negative effect","Fairly badly",3,"a Remainer"
35,"Woman","East of England","Remain","20+","Working part time (8-29 hours a week)","Self-employed","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very negative effect","Somewhat negative effect","Fairly badly",5,"a Remainer"
44,"Man","South East","Leave","Still at school/Full time student","Full time student","99","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Very positive effect","Neither positive nor negative","Fairly badly",1,"a Leaver"
30,"Woman","Yorkshire and the Humber","Did not vote","19","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Neither positive nor negative","Neither positive nor negative","Fairly badly",5,"Neither a Leaver nor a Remainer"
34,"Woman","West Midlands","Did not vote","17-18","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Very negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
39,"Man","North East","Did not vote","19","Unemployed","99","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
22,"Woman","East Midlands","Leave","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat negative effect","Somewhat negative effect","Very badly",7,"a Leaver"
29,"Woman","North West","Did not vote","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don't know","Don't know","Don't know",5,"a Remainer"
59,"Man","North West","Leave","17-18","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Neither positive nor negative","Neither positive nor negative","Fairly badly",5,"Neither a Leaver nor a Remainer"
23,"Woman","East Midlands","Remain","Still at school/Full time student","Full time student","Self-employed","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don't know","Don't know","Don't know",7,"Neither a Leaver nor a Remainer"
21,"Woman","North West","Remain","Still at school/Full time student","Full time student","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
25,"Woman","West Midlands","Did not vote","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Somewhat negative effect","Somewhat negative effect","Don't know",5,"a Remainer"
24,"Woman","West Midlands","Remain","Can't remember","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don't know","Don't know","Don't know",9,"Don’t know"
66,"Woman","East of England","Leave","17-18","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
27,"Woman","South West","Leave","16","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very positive effect","Somewhat positive effect","Fairly badly",3,"a Leaver"
60,"Man","West Midlands","Remain","32766","Unemployed","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Somewhat positive effect","Neither positive nor negative","Fairly badly",8,"a Leaver"
33,"Woman","North West","Leave","32766","Not working","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat positive effect","Neither positive nor negative","Very badly",6,"a Remainer"
47,"Man","London","Did not vote","17-18","Unemployed","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Neither positive nor negative","Neither positive nor negative","Don't know",5,"Neither a Leaver nor a Remainer"
26,"Woman","Wales","Did not vote","15 or under","Not working","99","Other","Don't know","Don't know","Don't know",5,"Don’t know"
24,"Woman","North West","Did not vote","15 or under","Unemployed","99","Other","Don't know","Don't know","Very badly",5,"a Remainer"
38,"Man","East of England","Leave","17-18","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Very positive effect","Somewhat positive effect","Fairly badly",10,"a Leaver"
37,"Man","East of England","Did not vote","20+","Unemployed","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat positive effect","Somewhat positive effect","Fairly badly",9,"a Leaver"
28,"Woman","West Midlands","Remain","20+","Working full time (30 or more hours per week)","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very negative effect","Somewhat negative effect","Fairly badly",2,"a Remainer"
45,"Man","Scotland","Remain","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Very negative effect","Very negative effect","Very badly",1,"a Remainer"
28,"Woman","Scotland","Remain","20+","Not working","99","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Neither positive nor negative","Neither positive nor negative","Fairly badly",5,"Neither a Leaver nor a Remainer"
56,"Woman","South East","Remain","16","Working part time (8-29 hours a week)","Self-employed","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Somewhat negative effect","Somewhat negative effect","Very badly",4,"a Remainer"
27,"Woman","West Midlands","Did not vote","32766","Working full time (30 or more hours per week)","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat negative effect","Don't know","Don't know",5,"Neither a Leaver nor a Remainer"
43,"Woman","West Midlands","Leave","17-18","Working part time (8-29 hours a week)","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very positive effect","Neither positive nor negative","Fairly well",7,"Neither a Leaver nor a Remainer"
68,"Man","Wales","Remain","16","Retired","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Somewhat negative effect","Neither positive nor negative","Very badly",10,"a Remainer"
51,"Man","West Midlands","Remain","17-18","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
21,"Man","South East","Remain","Still at school/Full time student","Full time student","99","Have never worked","Somewhat negative effect","Neither positive nor negative","Don't know",4,"a Remainer"
29,"Man","Yorkshire and the Humber","Did not vote","16","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very positive effect","Neither positive nor negative","Fairly badly",10,"Neither a Leaver nor a Remainer"
69,"Woman","North West","Did not vote","32766","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat negative effect","Somewhat negative effect","Fairly badly",5,"a Remainer"
21,"Woman","South East","Remain","Still at school/Full time student","Full time student","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very negative effect","Very negative effect","Very badly",2,"a Remainer"
52,"Woman","London","Remain","20+","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
30,"Woman","West Midlands","Leave","19","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don't know","Don't know","Don't know",6,"Don’t know"
35,"Woman","North West","Did not vote","20+","Unemployed","99","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don't know","Don't know","Fairly badly",0,"a Remainer"
55,"Woman","Scotland","Remain","32766","Working full time (30 or more hours per week)","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Very negative effect","Very negative effect","Very badly",4,"a Remainer"
42,"Man","South West","Remain","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Somewhat negative effect","Don't know","Very badly",2,"a Remainer"
35,"Woman","South East","Did not vote","20+","Working full time (30 or more hours per week)","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Very negative effect","Very negative effect","Fairly well",1,"a Remainer"
47,"Man","Yorkshire and the Humber","Did not vote","16","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat negative effect","Somewhat negative effect","Fairly badly",5,"Neither a Leaver nor a Remainer"
76,"Man","Wales","Remain","16","Retired","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Somewhat negative effect","Neither positive nor negative","Fairly well",8,"a Remainer"
54,"Woman","East of England","Leave","16","Working full time (30 or more hours per week)","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Somewhat positive effect","Somewhat positive effect","Fairly well",5,"a Leaver"
64,"Woman","South East","Remain","20+","Working part time (Less than 8 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Very negative effect","Somewhat negative effect","Fairly badly",0,"a Remainer"
36,"Man","North West","Leave","16","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Very positive effect","Somewhat positive effect","Don't know",6,"a Leaver"
20,"Man","East of England","Leave","19","Working part time (Less than 8 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don't know","Somewhat positive effect","Fairly badly",5,"Neither a Leaver nor a Remainer"
41,"Man","London","Did not vote","17-18","Other","Other","Other","Very negative effect","Neither positive nor negative","Very badly",1,"Neither a Leaver nor a Remainer"
24,"Woman","Yorkshire and the Humber","Did not vote","Still at school/Full time student","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Neither positive nor negative","Very negative effect","Very badly",0,"a Remainer"
38,"Woman","South East","Leave","20+","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Neither positive nor negative","Neither positive nor negative","Fairly badly",6,"a Leaver"
43,"Woman","Scotland","Remain","16","Working full time (30 or more hours per week)","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don't know","Neither positive nor negative","Fairly badly",5,"Neither a Leaver nor a Remainer"
51,"Man","South West","Leave","32766","Working part time (8-29 hours a week)","99","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Somewhat positive effect","Somewhat positive effect","Very badly",4,"a Leaver"
38,"Man","London","Remain","20+","Unemployed","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Very negative effect","Very negative effect","Very badly",3,"a Remainer"
31,"Woman","Yorkshire and the Humber","Remain","17-18","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don't know","Don't know","Fairly badly",5,"Neither a Leaver nor a Remainer"
