age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
36,"Woman","East of England","Conservative","Leave",7,"The Guardian","Not Asked or missing","Prefer not to answer","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Working part time (8-29 hours a week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Somewhat positive effect","Don't know",9,"a Leaver"
18,"Woman","East of England","DK or did not vote","Remain",5,"The Daily Mail / The Scottish Daily Mail","under £5,000 per year","£40,000 to £44,999 per year","Still at school/Full time student","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Full time student","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",2,"a Remainer"
20,"Woman","East of England","Conservative","Leave",5,"None","Prefer not to answer","£60,000 to £69,999 per year","Still at school/Full time student","GCE A level or Higher Certificate","A","Full time student","Skipped","Have never worked","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",5,"Neither a Leaver nor a Remainer"
24,"Woman","South East","Conservative","Leave",0,"None","£5,000 to £9,999 per year","£5,000 to £9,999 per year","16","City & Guilds certificate","D","Working part time (8-29 hours a week)","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Very positive effect","Very positive effect","Don't know",10,"a Leaver"
34,"Man","Scotland","Conservative","Remain",8,"The Mirror / Daily Record","£30,000 to £34,999 per year","£50,000 to £59,999 per year","Skipped","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Neither positive nor negative","Don't know",8,"a Leaver"
67,"Woman","London","Labour","Remain",7,"The Guardian","Prefer not to answer","Prefer not to answer","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
48,"Woman","North East","DK or did not vote","Leave",5,"None","Not Asked or missing","Not Asked or missing","17-18","University diploma","C2","Working full time (30 or more hours per week)","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Don't know","Fairly well",4,"a Leaver"
62,"Man","South West","Conservative","Leave",10,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Prefer not to answer","Skipped","Other technical, professional or higher qualification","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Don't know",9,"a Leaver"
53,"Man","East of England","Conservative","Remain",7,"None","£5,000 to £9,999 per year","£15,000 to £19,999 per year","17-18","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Self-employed","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Fairly well",0,"a Remainer"
67,"Man","London","Conservative","Leave",5,"The Daily Mail / The Scottish Daily Mail","£20,000 to £24,999 per year","£30,000 to £34,999 per year","20+","Teaching qualification (not degree)","B","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Neither positive nor negative","Don't know",7,"a Leaver"
53,"Man","East Midlands","UKIP","Leave",6,"The Sun","Not Asked or missing","£25,000 to £29,999 per year","Skipped","City & Guilds certificate","A","Working full time (30 or more hours per week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
43,"Man","South West","DK or did not vote","Did not vote",8,"Other local daily morning newspaper","£20,000 to £24,999 per year","£30,000 to £34,999 per year","19","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Self-employed","Other","Wrong","Somewhat negative effect","Somewhat negative effect","Don't know",0,"a Remainer"
29,"Woman","South East","UKIP","Remain",2,"The Daily Mail / The Scottish Daily Mail","£5,000 to £9,999 per year","£5,000 to £9,999 per year","Skipped","Prefer not to say","D","Not working","Skipped","Have never worked","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly well",0,"a Remainer"
67,"Man","South East","Conservative","Leave",10,"The Daily Telegraph","£25,000 to £29,999 per year","£30,000 to £34,999 per year","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Not working","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Somewhat positive effect","Fairly well",5,"a Leaver"
29,"Man","West Midlands","Conservative","Leave",7,"None","£25,000 to £29,999 per year","£30,000 to £34,999 per year","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",6,"Neither a Leaver nor a Remainer"
50,"Man","Scotland","SNP","Remain",7,"None","Not Asked or missing","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"Neither a Leaver nor a Remainer"
51,"Man","South East","DK or did not vote","Did not vote",9,"The Daily Mail / The Scottish Daily Mail","£5,000 to £9,999 per year","£5,000 to £9,999 per year","16","City & Guilds certificate","E","Unemployed","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Very positive effect","Neither positive nor negative","Very badly",10,"a Leaver"
58,"Man","Yorkshire and the Humber","Liberal Democrat","Remain",8,"The Guardian","Not Asked or missing","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
49,"Woman","South West","Liberal Democrat","Leave",7,"The Independent","£35,000 to £39,999 per year","£60,000 to £69,999 per year","20+","University diploma","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Very badly",2,"a Leaver"
59,"Man","Wales","Labour","Remain",8,"The Independent","£10,000 to £14,999 per year","£10,000 to £14,999 per year","16","No formal qualifications","E","Not working","Skipped","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Very negative effect","Very negative effect","Very badly",3,"a Remainer"
49,"Man","London","Conservative","Remain",6,"None","£70,000 to £99,999 per year","Not Asked or missing","Skipped","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Neither positive nor negative","Somewhat negative effect","Fairly well",0,"a Remainer"
63,"Woman","Yorkshire and the Humber","Conservative","Leave",6,"The Daily Mail / The Scottish Daily Mail","£25,000 to £29,999 per year","£25,000 to £29,999 per year","16","CSE grades 2-5","C1","Retired","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",10,"a Leaver"
65,"Woman","East Midlands","Conservative","Remain",8,"The Independent","£20,000 to £24,999 per year","£20,000 to £24,999 per year","15 or under","CSE grades 2-5","C1","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly well",5,"a Remainer"
20,"Woman","West Midlands","Labour","Remain",4,"The Mirror / Daily Record","Not Asked or missing","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","D","Full time student","Skipped","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Wrong","Somewhat negative effect","Somewhat negative effect","Don't know",10,"a Remainer"
28,"Woman","East of England","Labour","Remain",6,"None","£20,000 to £24,999 per year","£40,000 to £44,999 per year","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",7,"a Remainer"
28,"Woman","Scotland","Conservative","Leave",7,"None","Prefer not to answer","Prefer not to answer","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Somewhat positive effect","Neither positive nor negative","Fairly badly",6,"a Leaver"
60,"Woman","South East","DK or did not vote","Remain",8,"None","Not Asked or missing","Not Asked or missing","Skipped","No formal qualifications","B","Working full time (30 or more hours per week)","Charity/voluntary sector","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Very negative effect","Very badly",4,"Neither a Leaver nor a Remainer"
56,"Woman","East of England","Labour","Leave",6,"The Sun","Not Asked or missing","£5,000 to £9,999 per year","16","CSE grade 1, GCE O level, GCSE, School Certificate","D","Working part time (Less than 8 hours a week)","Self-employed","Other","Right","Very positive effect","Neither positive nor negative","Fairly well",9,"a Leaver"
56,"Woman","Scotland","Conservative","Leave",8,"Other local daily morning newspaper","Prefer not to answer","Prefer not to answer","17-18","Nursing qualification (e.g. SEN, SRN, SCM, RGN)","A","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Neither positive nor negative","Don't know",1,"a Leaver"
27,"Man","North West","Conservative","Remain",7,"The Mirror / Daily Record","Not Asked or missing","Not Asked or missing","Skipped","City & Guilds certificate - advanced","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Somewhat negative effect","Somewhat negative effect","Very badly",5,"a Leaver"
48,"Man","Wales","UKIP","Leave",8,"None","Not Asked or missing","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","E","Unemployed","Skipped","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",4,"a Leaver"
62,"Woman","South East","Conservative","Remain",7,"The Guardian","£5,000 to £9,999 per year","£50,000 to £59,999 per year","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
54,"Man","East of England","Labour","Remain",7,"The Daily Mail / The Scottish Daily Mail","Not Asked or missing","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Working full time (30 or more hours per week)","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",1,"a Remainer"
47,"Woman","London","Conservative","Leave",9,"Other Newspaper","£30,000 to £34,999 per year","£60,000 to £69,999 per year","17-18","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Somewhat positive effect","Fairly well",5,"Neither a Leaver nor a Remainer"
36,"Woman","South West","Conservative","Leave",8,"The Daily Mail / The Scottish Daily Mail","£60,000 to £69,999 per year","£60,000 to £69,999 per year","19","GCE A level or Higher Certificate","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Somewhat positive effect","Fairly well",8,"a Leaver"
46,"Woman","North West","Labour","Remain",6,"None","Not Asked or missing","Not Asked or missing","Skipped","City & Guilds certificate - advanced","C2","Not working","Skipped","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",10,"a Remainer"
53,"Woman","Wales","Other","Leave",7,"The Guardian","Not Asked or missing","Not Asked or missing","Skipped","Other technical, professional or higher qualification","B","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Neither positive nor negative","Don't know",5,"a Leaver"
71,"Woman","South East","Conservative","Leave",5,"The Daily Mail / The Scottish Daily Mail","Not Asked or missing","£10,000 to £14,999 per year","Skipped","Clerical and commercial","C1","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Fairly well",10,"a Leaver"
74,"Man","West Midlands","Labour","Remain",10,"The Mirror / Daily Record","Not Asked or missing","£35,000 to £39,999 per year","Skipped","Clerical and commercial","C1","Working full time (30 or more hours per week)","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",6,"a Remainer"
40,"Woman","London","Labour","Leave",5,"The Daily Mail / The Scottish Daily Mail","Not Asked or missing","Don't know","Still at school/Full time student","No formal qualifications","E","Not working","Skipped","Other","Right","Somewhat positive effect","Don't know","Don't know",9,"a Leaver"
61,"Man","Wales","Conservative","Leave",5,"The Express","Not Asked or missing","Not Asked or missing","Skipped","Other technical, professional or higher qualification","C1","Retired","Skipped","Other","Right","Very positive effect","Very positive effect","Very well",10,"a Leaver"
23,"Woman","North West","Labour","Remain",7,"None","Not Asked or missing","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Somewhat positive effect","Neither positive nor negative","Fairly badly",7,"a Remainer"
44,"Woman","South East","Conservative","Leave",6,"The Express","£25,000 to £29,999 per year","£25,000 to £29,999 per year","16","Clerical and commercial","C2","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Very positive effect","Very positive effect","Fairly badly",10,"a Leaver"
26,"Man","East of England","Conservative","Leave",7,"None","Not Asked or missing","Not Asked or missing","17-18","Recognised trade apprenticeship completed","C2","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Don’t know","Neither positive nor negative","Neither positive nor negative","Very badly",3,"a Leaver"
71,"Man","Yorkshire and the Humber","Labour","Remain",7,"The Guardian","£50,000 to £59,999 per year","£70,000 to £99,999 per year","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Working full time (30 or more hours per week)","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",8,"a Remainer"
24,"Man","East of England","Labour","Remain",8,"The Guardian","under £5,000 per year","under £5,000 per year","Still at school/Full time student","University diploma","C2","Full time student","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
18,"Man","East of England","DK or did not vote","Did not vote",8,"None","Not Asked or missing","Prefer not to answer","Skipped","CSE grade 1, GCE O level, GCSE, School Certificate","B","Full time student","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
54,"Man","North West","DK or did not vote","Leave",10,"The Sun","£10,000 to £14,999 per year","£15,000 to £19,999 per year","16","Recognised trade apprenticeship completed","E","Not working","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Very positive effect","Somewhat positive effect","Fairly badly",7,"a Leaver"
68,"Man","South West","Conservative","Leave",5,"The Daily Mail / The Scottish Daily Mail","Not Asked or missing","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Neither positive nor negative","Don't know",8,"a Leaver"
60,"Man","North West","BNP","Leave",10,"None","Not Asked or missing","£30,000 to £34,999 per year","Skipped","GCE A level or Higher Certificate","A","Working full time (30 or more hours per week)","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Very positive effect","Very well",10,"a Leaver"
26,"Woman","Wales","Labour","Remain",4,"The Times","Not Asked or missing","£20,000 to £24,999 per year","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working part time (8-29 hours a week)","Charity/voluntary sector","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Neither positive nor negative","Somewhat negative effect","Don't know",5,"a Remainer"
70,"Man","North West","UKIP","Leave",10,"None","Not Asked or missing","Not Asked or missing","16","Recognised trade apprenticeship completed","E","Retired","Skipped","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Neither positive nor negative","Somewhat negative effect","Very badly",10,"a Leaver"
21,"Woman","West Midlands","DK or did not vote","Remain",9,"The Guardian","Prefer not to answer","Not Asked or missing","Still at school/Full time student","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Full time student","Skipped","Have never worked","Wrong","Very negative effect","Very negative effect","Very badly",4,"a Remainer"
72,"Woman","South East","Conservative","Leave",5,"The Daily Mail / The Scottish Daily Mail","£10,000 to £14,999 per year","£10,000 to £14,999 per year","16","Clerical and commercial","E","Retired","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Don't know","Don't know","Don't know",5,"a Leaver"
23,"Woman","Scotland","SNP","Leave",8,"The Daily Mail / The Scottish Daily Mail","Not Asked or missing","£10,000 to £14,999 per year","16","Prefer not to say","E","Not working","Skipped","Have never worked","Right","Somewhat positive effect","Somewhat positive effect","Fairly well",9,"a Leaver"
19,"Woman","East Midlands","Green","Remain",7,"The Guardian","Not Asked or missing","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","A","Full time student","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
69,"Man","South East","Conservative","Leave",10,"The Daily Mail / The Scottish Daily Mail","£40,000 to £44,999 per year","£40,000 to £44,999 per year","Skipped","Other technical, professional or higher qualification","A","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Very positive effect","Very well",10,"a Leaver"
54,"Woman","East Midlands","Conservative","Remain",5,"Other Newspaper","Not Asked or missing","Not Asked or missing","Skipped","GCE A level or Higher Certificate","A","Working part time (8-29 hours a week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",8,"a Remainer"
65,"Woman","Yorkshire and the Humber","Conservative","Leave",7,"Other Newspaper","Not Asked or missing","Not Asked or missing","Skipped","University diploma","C2","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",0,"a Leaver"
39,"Woman","South East","DK or did not vote","Did not vote",8,"The Guardian","Not Asked or missing","Not Asked or missing","Skipped","Other technical, professional or higher qualification","A","Working full time (30 or more hours per week)","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
31,"Woman","South West","Conservative","Remain",7,"The Independent","£15,000 to £19,999 per year","£45,000 to £49,999 per year","20+","Nursing qualification (e.g. SEN, SRN, SCM, RGN)","B","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Very negative effect","Don't know",9,"a Remainer"
20,"Woman","East of England","Liberal Democrat","Remain",8,"The Guardian","Not Asked or missing","Not Asked or missing","Skipped","GCE A level or Higher Certificate","A","Full time student","Skipped","Have never worked","Wrong","Somewhat negative effect","Don't know","Fairly badly",3,"a Remainer"
57,"Woman","North West","Conservative","Leave",8,"None","Not Asked or missing","Prefer not to answer","Skipped","Prefer not to say","E","Not working","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",6,"a Leaver"
18,"Man","Scotland","Liberal Democrat","Leave",6,"The Independent","Not Asked or missing","Not Asked or missing","Skipped","Scottish Higher Certificate","A","Full time student","Skipped","Other","Don’t know","Neither positive nor negative","Don't know","Don't know",4,"Neither a Leaver nor a Remainer"
39,"Man","Scotland","Labour","Remain",7,"None","Not Asked or missing","Not Asked or missing","17-18","Scottish Higher Certificate","B","Working full time (30 or more hours per week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
43,"Woman","South West","Conservative","Leave",2,"None","Not Asked or missing","Not Asked or missing","Skipped","CSE grades 2-5","C2","Not working","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",10,"a Remainer"
65,"Woman","Scotland","SNP","Leave",8,"The Mirror / Daily Record","£20,000 to £24,999 per year","£20,000 to £24,999 per year","15 or under","Scottish Higher Certificate","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Don't know","Very badly",0,"a Remainer"
46,"Man","North East","Green","Remain",5,"Other local daily morning newspaper","Not Asked or missing","Not Asked or missing","Skipped","GCE A level or Higher Certificate","B","Working part time (Less than 8 hours a week)","Self-employed","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",10,"Neither a Leaver nor a Remainer"
43,"Woman","South East","DK or did not vote","Leave",7,"None","Not Asked or missing","Not Asked or missing","Skipped","City & Guilds certificate","E","Not working","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Don't know","Don't know",10,"Neither a Leaver nor a Remainer"
42,"Woman","West Midlands","Liberal Democrat","Remain",7,"The Independent","£20,000 to £24,999 per year","£45,000 to £49,999 per year","Skipped","Teaching qualification (not degree)","C1","Working full time (30 or more hours per week)","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",2,"a Remainer"
57,"Man","East of England","Conservative","Leave",8,"The Daily Telegraph","Not Asked or missing","Don't know","Still at school/Full time student","Other technical, professional or higher qualification","C2","Working full time (30 or more hours per week)","Self-employed","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Very positive effect","Neither positive nor negative","Fairly badly",5,"a Leaver"
66,"Woman","East Midlands","Liberal Democrat","Remain",8,"The Independent","Not Asked or missing","Not Asked or missing","17-18","City & Guilds certificate","B","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Neither positive nor negative","Neither positive nor negative","Fairly well",7,"a Remainer"
77,"Woman","Yorkshire and the Humber","Conservative","Leave",7,"The Daily Mail / The Scottish Daily Mail","Not Asked or missing","£10,000 to £14,999 per year","Skipped","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Somewhat positive effect","Fairly well",5,"a Leaver"
35,"Man","Yorkshire and the Humber","Labour","Remain",5,"None","Not Asked or missing","Not Asked or missing","Skipped","Don't know","E","Not working","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Somewhat negative effect","Very badly",2,"Neither a Leaver nor a Remainer"
58,"Woman","Scotland","Labour","Remain",7,"Other local daily morning newspaper","Not Asked or missing","£10,000 to £14,999 per year","Skipped","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working part time (8-29 hours a week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",3,"a Remainer"
54,"Woman","Yorkshire and the Humber","DK or did not vote","Leave",4,"The Daily Mail / The Scottish Daily Mail","Not Asked or missing","Not Asked or missing","Skipped","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Working full time (30 or more hours per week)","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",8,"a Leaver"
35,"Woman","West Midlands","DK or did not vote","Remain",0,"Other Newspaper","under £5,000 per year","£15,000 to £19,999 per year","Skipped","No formal qualifications","D","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Neither positive nor negative","Neither positive nor negative","Don't know",10,"Neither a Leaver nor a Remainer"
62,"Woman","Wales","DK or did not vote","Did not vote",2,"None","Not Asked or missing","£10,000 to £14,999 per year","15 or under","No formal qualifications","E","Not working","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Very positive effect","Neither positive nor negative","Fairly badly",10,"Neither a Leaver nor a Remainer"
60,"Woman","Scotland","SNP","Remain",10,"The Herald (Glasgow)","£20,000 to £24,999 per year","£35,000 to £39,999 per year","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Other","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
44,"Man","London","DK or did not vote","Did not vote",5,"The Financial Times","Not Asked or missing","Not Asked or missing","Skipped","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Don't know","Somewhat negative effect","Fairly badly",5,"a Remainer"
