age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
85,"Man","Scotland","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","Skipped","Recognised trade apprenticeship completed","C2","Retired","Skipped","Other","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",10,"a Remainer"
19,"Man","East Midlands","DK or did not vote","Did not vote","","","under £5,000 per year","Not Asked or missing","Can't remember","No formal qualifications","C1","Not working","Have never worked","Have never worked","Right","Very positive effect","Very positive effect","Very badly",5,"a Leaver"
76,"Man","West Midlands","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","Skipped","GCE A level or Higher Certificate","C1","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",2,"a Leaver"
53,"Man","West Midlands","DK or did not vote","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","17-18","University diploma","C1","Working part time (8-29 hours a week)","Self-employed","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
71,"Woman","South East","DK or did not vote","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","16","GCE A level or Higher Certificate","D","Retired","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Very badly",8,"a Leaver"
49,"Man","South West","DK or did not vote","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","E","Not working","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
26,"Man","London","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","Skipped","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Working full time (30 or more hours per week)","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",2,"a Remainer"
23,"Woman","Scotland","DK or did not vote","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don’t know","Somewhat negative effect","Don't know","Very badly",3,"a Leaver"
47,"Man","London","DK or did not vote","Remain","","","£100,000 and over","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Working part time (8-29 hours a week)","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Fairly badly",0,"a Remainer"
45,"Man","South East","DK or did not vote","Leave","","","£35,000 to £39,999 per year","Not Asked or missing","16","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Somewhat negative effect","Very badly",2,"a Leaver"
54,"Woman","South West","DK or did not vote","Leave","","","£25,000 to £29,999 per year","Not Asked or missing","Skipped","CSE grade 1, GCE O level, GCSE, School Certificate","A","Working full time (30 or more hours per week)","Self-employed","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",7,"a Leaver"
24,"Man","West Midlands","DK or did not vote","Remain","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
44,"Man","South East","DK or did not vote","Remain","","","£45,000 to £49,999 per year","Not Asked or missing","Skipped","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
68,"Woman","South East","DK or did not vote","Leave","","","Not Asked or missing","Not Asked or missing","Skipped","Clerical and commercial","C2","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Very positive effect","Very badly",1,"a Leaver"
39,"Man","North East","DK or did not vote","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","17-18","City & Guilds certificate","C2","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Don’t know","Somewhat positive effect","Neither positive nor negative","Very badly",5,"a Leaver"
70,"Woman","South West","DK or did not vote","Leave","","","£25,000 to £29,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","C1","Retired","Skipped","Have never worked","Right","Very positive effect","Very positive effect","Very badly",9,"a Leaver"
66,"Woman","East Midlands","DK or did not vote","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Retired","Other","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Very positive effect","Very badly",3,"a Leaver"
22,"Woman","Scotland","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","E","Working part time (8-29 hours a week)","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",4,"a Remainer"
32,"Man","North West","DK or did not vote","Leave","","","£25,000 to £29,999 per year","Not Asked or missing","17-18","City & Guilds certificate - advanced","C2","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Very positive effect","Very positive effect","Very badly",8,"a Leaver"
70,"Man","East of England","DK or did not vote","Leave","","","Not Asked or missing","Not Asked or missing","Skipped","City & Guilds certificate - advanced","E","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",4,"a Leaver"
49,"Woman","Yorkshire and the Humber","DK or did not vote","Leave","","","£40,000 to £44,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Somewhat positive effect","Very badly",5,"a Leaver"
35,"Man","London","DK or did not vote","Remain","","","£70,000 to £99,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",1,"a Remainer"
58,"Man","East Midlands","DK or did not vote","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Not working","Charity/voluntary sector","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",5,"a Leaver"
60,"Man","North West","DK or did not vote","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Working part time (Less than 8 hours a week)","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Neither positive nor negative","Very badly",6,"a Leaver"
48,"Man","North East","DK or did not vote","Remain","","","£50,000 to £59,999 per year","Not Asked or missing","16","Other technical, professional or higher qualification","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",8,"a Remainer"
43,"Man","West Midlands","DK or did not vote","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly well",1,"a Remainer"
44,"Woman","London","Labour","Remain","","","£30,000 to £34,999 per year","Not Asked or missing","Skipped","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Neither positive nor negative","Neither positive nor negative","Fairly badly",8,"a Remainer"
20,"Woman","East Midlands","DK or did not vote","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","C1","Full time student","Skipped","Other","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
37,"Man","North West","DK or did not vote","Did not vote","","","£25,000 to £29,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",8,"a Remainer"
22,"Man","Yorkshire and the Humber","DK or did not vote","Leave","","","Don't know","Not Asked or missing","Can't remember","Prefer not to say","D","Not working","Charity/voluntary sector","Other","Right","Somewhat positive effect","Somewhat positive effect","Very badly",0,"a Leaver"
21,"Man","East of England","DK or did not vote","Remain","","","Don't know","Not Asked or missing","17-18","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","D","Full time student","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
72,"Woman","South West","DK or did not vote","Leave","","","Prefer not to answer","Not Asked or missing","17-18","No formal qualifications","C1","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Neither positive nor negative","Don't know",5,"Neither a Leaver nor a Remainer"
49,"Man","London","DK or did not vote","Remain","","","£60,000 to £69,999 per year","Not Asked or missing","Skipped","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
61,"Man","South West","DK or did not vote","Remain","","","£70,000 to £99,999 per year","Not Asked or missing","Skipped","Other technical, professional or higher qualification","A","Working full time (30 or more hours per week)","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
45,"Woman","West Midlands","DK or did not vote","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","D","Working part time (8-29 hours a week)","Self-employed","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",2,"a Leaver"
35,"Woman","Yorkshire and the Humber","DK or did not vote","Did not vote","","","£15,000 to £19,999 per year","Not Asked or missing","17-18","City & Guilds certificate - advanced","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",5,"Neither a Leaver nor a Remainer"
33,"Man","West Midlands","DK or did not vote","Leave","","","Not Asked or missing","Not Asked or missing","Skipped","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
30,"Man","North West","DK or did not vote","Remain","","","£30,000 to £34,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",5,"a Remainer"
35,"Man","North West","DK or did not vote","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
62,"Woman","North East","DK or did not vote","Cannot remember","","","£5,000 to £9,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Retired","Skipped","Other","Wrong","Somewhat negative effect","Very negative effect","Very badly",0,"Neither a Leaver nor a Remainer"
30,"Woman","East Midlands","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","Skipped","GCE A level or Higher Certificate","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Don't know","Very badly",5,"a Remainer"
21,"Woman","London","DK or did not vote","Cannot remember","","","Not Asked or missing","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","D","Working full time (30 or more hours per week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Somewhat negative effect","Somewhat negative effect","Very badly",5,"Don’t know"
44,"Man","South West","DK or did not vote","Leave","","","Not Asked or missing","Not Asked or missing","Skipped","CSE grades 2-5","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Right","Somewhat positive effect","Somewhat positive effect","Very badly",5,"a Leaver"
67,"Man","South East","DK or did not vote","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","E","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Very positive effect","Very badly",4,"a Leaver"
20,"Woman","North East","DK or did not vote","Did not vote","","","£10,000 to £14,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","E","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Wrong","Very negative effect","Very negative effect","Very badly",10,"a Remainer"
26,"Woman","East of England","DK or did not vote","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","19","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Other","Wrong","Very negative effect","Very negative effect","Very badly",3,"a Remainer"
62,"Woman","East of England","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","15 or under","No formal qualifications","B","Retired","Skipped","Other","Don’t know","Somewhat positive effect","Neither positive nor negative","Fairly well",6,"Neither a Leaver nor a Remainer"
39,"Man","Scotland","DK or did not vote","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","Skipped","GCE A level or Higher Certificate","C1","Unemployed","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Somewhat positive effect","Very badly",10,"a Leaver"
23,"Woman","Yorkshire and the Humber","DK or did not vote","Leave","","","under £5,000 per year","Not Asked or missing","Still at school/Full time student","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Full time student","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",5,"a Leaver"
39,"Man","West Midlands","DK or did not vote","Remain","","","£70,000 to £99,999 per year","Not Asked or missing","15 or under","CSE grade 1, GCE O level, GCSE, School Certificate","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Neither positive nor negative","Very badly",10,"a Leaver"
28,"Woman","Scotland","DK or did not vote","Cannot remember","","","Prefer not to answer","Not Asked or missing","Skipped","Nursing qualification (e.g. SEN, SRN, SCM, RGN)","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Don't know","Don't know",2,"a Remainer"
26,"Man","London","DK or did not vote","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Working full time (30 or more hours per week)","Charity/voluntary sector","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
35,"Woman","South East","DK or did not vote","Remain","","","£45,000 to £49,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",3,"a Remainer"
37,"Man","London","DK or did not vote","Cannot remember","","","Prefer not to answer","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Very badly",8,"Neither a Leaver nor a Remainer"
71,"Woman","Yorkshire and the Humber","DK or did not vote","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","15 or under","Prefer not to say","B","Retired","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Don't know","Very badly",10,"a Leaver"
21,"Man","South East","DK or did not vote","Remain","","","under £5,000 per year","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","C1","Full time student","Have never worked","Have never worked","Wrong","Somewhat negative effect","Very negative effect","Very badly",0,"a Remainer"
35,"Woman","Yorkshire and the Humber","DK or did not vote","Leave","","","Not Asked or missing","Not Asked or missing","Skipped","City & Guilds certificate - advanced","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Neither positive nor negative","Neither positive nor negative","Very badly",9,"a Leaver"
27,"Woman","North East","DK or did not vote","Did not vote","","","£20,000 to £24,999 per year","Not Asked or missing","19","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Wrong","Very negative effect","Very negative effect","Very badly",3,"a Remainer"
18,"Woman","South East","DK or did not vote","Did not vote","","","Prefer not to answer","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","C2","Full time student","Skipped","Have never worked","Wrong","Very negative effect","Somewhat negative effect","Very badly",7,"a Remainer"
41,"Woman","London","DK or did not vote","Leave","","","Not Asked or missing","Not Asked or missing","Skipped","No formal qualifications","E","Not working","Skipped","Other","Right","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
61,"Man","West Midlands","DK or did not vote","Remain","","","under £5,000 per year","Not Asked or missing","15 or under","No formal qualifications","E","Retired","Other","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Very negative effect","Very badly",6,"a Remainer"
56,"Woman","North West","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","Skipped","University diploma","E","Other","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
45,"Woman","North West","DK or did not vote","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","Skipped","GCE A level or Higher Certificate","C1","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Somewhat positive effect","Don't know",5,"a Leaver"
25,"Man","East of England","DK or did not vote","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Very positive effect","Somewhat positive effect","Fairly badly",7,"a Leaver"
56,"Woman","South West","DK or did not vote","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","19","City & Guilds certificate","C1","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
67,"Woman","East Midlands","DK or did not vote","Leave","","","£30,000 to £34,999 per year","Not Asked or missing","Skipped","City & Guilds certificate - advanced","C2","Retired","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Neither positive nor negative","Neither positive nor negative","Very badly",6,"a Leaver"
30,"Woman","South East","DK or did not vote","Leave","","","£15,000 to £19,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Neither positive nor negative","Very positive effect","Fairly badly",6,"Neither a Leaver nor a Remainer"
36,"Woman","East Midlands","DK or did not vote","Leave","","","Not Asked or missing","Not Asked or missing","Skipped","City & Guilds certificate","C2","Working full time (30 or more hours per week)","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Neither positive nor negative","Neither positive nor negative","Very badly",5,"a Leaver"
28,"Woman","East of England","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working part time (8-29 hours a week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Fairly badly",0,"a Remainer"
67,"Woman","North East","DK or did not vote","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","17-18","Nursing qualification (e.g. SEN, SRN, SCM, RGN)","C1","Retired","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Neither positive nor negative","Fairly badly",5,"a Leaver"
60,"Man","West Midlands","DK or did not vote","Leave","","","£50,000 to £59,999 per year","Not Asked or missing","Skipped","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working part time (8-29 hours a week)","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
86,"Man","Yorkshire and the Humber","DK or did not vote","Leave","","","Not Asked or missing","Not Asked or missing","Skipped","No formal qualifications","E","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Don’t know","Somewhat negative effect","Somewhat negative effect","Very badly",7,"Neither a Leaver nor a Remainer"
64,"Man","North West","DK or did not vote","Remain","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Retired","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
41,"Woman","North West","DK or did not vote","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","D","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don’t know","Very negative effect","Very negative effect","Very badly",5,"Neither a Leaver nor a Remainer"
46,"Man","South East","DK or did not vote","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","16","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","E","Not working","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Somewhat positive effect","Fairly well",6,"a Leaver"
73,"Woman","South East","DK or did not vote","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","Skipped","CSE grades 2-5","C2","Retired","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Somewhat positive effect","Neither positive nor negative","Very badly",4,"Neither a Leaver nor a Remainer"
45,"Woman","South East","DK or did not vote","Remain","","","Prefer not to answer","Not Asked or missing","19","Other technical, professional or higher qualification","A","Not working","Self-employed","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",6,"a Remainer"
18,"Woman","Scotland","DK or did not vote","Did not vote","","","Don't know","Not Asked or missing","Still at school/Full time student","Don't know","C1","Full time student","Skipped","Have never worked","Right","Somewhat positive effect","Somewhat negative effect","Fairly well",5,"Neither a Leaver nor a Remainer"
26,"Woman","Scotland","DK or did not vote","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","20+","University diploma","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",3,"a Remainer"
58,"Woman","West Midlands","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","Skipped","University diploma","B","Working full time (30 or more hours per week)","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",9,"Neither a Leaver nor a Remainer"
26,"Woman","Yorkshire and the Humber","DK or did not vote","Did not vote","","","£15,000 to £19,999 per year","Not Asked or missing","20+","University diploma","C2","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Don't know","Very badly",7,"Neither a Leaver nor a Remainer"
57,"Woman","Wales","DK or did not vote","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","16","No formal qualifications","C2","Working part time (8-29 hours a week)","Self-employed","Other","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
34,"Man","South East","DK or did not vote","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","20+","GCE A level or Higher Certificate","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
