age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
57,"Man","North West","DK or did not vote","Leave",3,"None","£15,000 to £19,999 per year","Not Asked or missing","16","Other technical, professional or higher qualification","D","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Very positive effect","Very positive effect","Very well",8,"a Leaver"
70,"Woman","North West","Conservative","Remain",10,"The Guardian","£20,000 to £24,999 per year","Not Asked or missing","16","Prefer not to say","C1","Retired","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",5,"a Remainer"
77,"Man","London","DK or did not vote","Did not vote",1,"The Daily Mail / The Scottish Daily Mail","£5,000 to £9,999 per year","Not Asked or missing","20+","Clerical and commercial","E","Retired","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",3,"a Remainer"
19,"Woman","North West","DK or did not vote","Did not vote",7,"None","Prefer not to answer","Not Asked or missing","19","Don't know","C1","Other","99","Other","Don’t know","Don't know","Don't know","Don't know",7,"Don’t know"
46,"Man","North West","Labour","Leave",8,"The Guardian","£25,000 to £29,999 per year","Not Asked or missing","15 or under","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Very positive effect","Somewhat positive effect","Fairly well",10,"a Leaver"
68,"Man","East Midlands","DK or did not vote","Leave",1,"The Daily Mail / The Scottish Daily Mail","£10,000 to £14,999 per year","Not Asked or missing","16","City & Guilds certificate","C2","Retired","99","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Somewhat positive effect","Neither positive nor negative","Very badly",8,"Neither a Leaver nor a Remainer"
71,"Man","North West","Conservative","Remain",3,"The Times","Prefer not to answer","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Retired","99","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",5,"a Remainer"
54,"Man","South West","Labour","Leave",1,"None","£30,000 to £34,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Somewhat positive effect","Fairly well",7,"a Leaver"
48,"Woman","South West","DK or did not vote","Leave",10,"The Guardian","Prefer not to answer","Not Asked or missing","20+","City & Guilds certificate","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Don't know","Fairly well",2,"Neither a Leaver nor a Remainer"
24,"Woman","South East","DK or did not vote","Did not vote",9,"The Daily Mail / The Scottish Daily Mail","£15,000 to £19,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",5,"a Remainer"
52,"Man","South West","Conservative","Leave",5,"The Times","£45,000 to £49,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Somewhat positive effect","Fairly well",7,"a Leaver"
45,"Woman","North West","Other","Leave",1,"The Independent","£30,000 to £34,999 per year","Not Asked or missing","17-18","Youth training certificate/skillseekers","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",9,"a Leaver"
44,"Man","West Midlands","Conservative","Did not vote",5,"Other Newspaper","Prefer not to answer","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",9,"a Remainer"
37,"Woman","North West","DK or did not vote","Leave",10,"None","£10,000 to £14,999 per year","Not Asked or missing","16","City & Guilds certificate","C2","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Neither positive nor negative","Neither positive nor negative","Don't know",6,"Don’t know"
67,"Man","Yorkshire and the Humber","DK or did not vote","Leave",6,"The Guardian","£10,000 to £14,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","E","Retired","99","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",7,"a Leaver"
45,"Woman","London","DK or did not vote","Did not vote",4,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","E","Working part time (8-29 hours a week)","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Very negative effect","Fairly badly",4,"a Remainer"
32,"Woman","North West","Conservative","Leave",5,"None","£45,000 to £49,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Very positive effect","Fairly badly",9,"a Leaver"
62,"Woman","London","Conservative","Leave",2,"The Guardian","£5,000 to £9,999 per year","Not Asked or missing","19","GCE A level or Higher Certificate","A","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Don't know",5,"Neither a Leaver nor a Remainer"
22,"Woman","Scotland","Conservative","Remain",9,"The Daily Mail / The Scottish Daily Mail","Don't know","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","C1","Full time student","99","Have never worked","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",3,"a Remainer"
71,"Woman","North East","Labour","Remain",10,"The Times","Prefer not to answer","Not Asked or missing","15 or under","Prefer not to say","E","Retired","99","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Don't know","Neither positive nor negative","Fairly badly",5,"Don’t know"
59,"Man","South East","Conservative","Leave",6,"The Independent","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","E","Retired","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Somewhat positive effect","Very badly",4,"a Leaver"
23,"Woman","Wales","Labour","Remain",8,"Other Newspaper","£10,000 to £14,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","A","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Very negative effect","Fairly badly",5,"a Remainer"
64,"Woman","East of England","Liberal Democrat","Leave",8,"None","Prefer not to answer","Not Asked or missing","17-18","Clerical and commercial","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Fairly badly",5,"a Leaver"
36,"Woman","West Midlands","Labour","Remain",7,"The Guardian","£20,000 to £24,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","D","Working part time (8-29 hours a week)","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly badly",5,"a Remainer"
38,"Woman","Scotland","Labour","Leave",2,"The Daily Mail / The Scottish Daily Mail","£15,000 to £19,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","E","Not working","99","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Somewhat positive effect","Somewhat positive effect","Very badly",8,"a Leaver"
42,"Man","South West","DK or did not vote","Did not vote",2,"The Times","£25,000 to £29,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Full time student","Private sector firm or company (e.g. limited companies and Plcs)","Other","Right","Very positive effect","Somewhat positive effect","Fairly well",8,"a Leaver"
27,"Man","Wales","DK or did not vote","Did not vote",2,"The Independent","£30,000 to £34,999 per year","Not Asked or missing","20+","University diploma","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",2,"a Remainer"
71,"Woman","London","Conservative","Leave",6,"None","£10,000 to £14,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Don't know","Neither positive nor negative","Fairly badly",5,"a Leaver"
58,"Man","London","Conservative","Leave",7,"The Guardian","Prefer not to answer","Not Asked or missing","16","CSE grades 2-5","C2","Not working","99","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Somewhat positive effect","Somewhat positive effect","Very badly",8,"a Leaver"
45,"Man","East of England","Labour","Leave",8,"The Daily Mail / The Scottish Daily Mail","£40,000 to £44,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","B","Working part time (Less than 8 hours a week)","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",8,"a Leaver"
67,"Man","South East","Conservative","Leave",0,"None","£40,000 to £44,999 per year","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Retired","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Somewhat positive effect","Very well",8,"a Leaver"
65,"Man","Yorkshire and the Humber","Conservative","Remain",4,"The Guardian","£35,000 to £39,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","B","Retired","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Fairly well",1,"a Remainer"
55,"Woman","South East","Labour","Remain",7,"The Daily Mail / The Scottish Daily Mail","£45,000 to £49,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Other","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",5,"a Remainer"
69,"Man","East of England","Other","Leave",6,"None","Prefer not to answer","Not Asked or missing","16","City & Guilds certificate","C2","Retired","99","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
63,"Woman","South East","Liberal Democrat","Leave",10,"The Guardian","under £5,000 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C2","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Don't know","Fairly badly",3,"a Leaver"
67,"Man","South East","Conservative","Leave",1,"The Daily Mail / The Scottish Daily Mail","£15,000 to £19,999 per year","Not Asked or missing","16","Other technical, professional or higher qualification","E","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
62,"Woman","South East","Liberal Democrat","Remain",4,"The Times","under £5,000 per year","Not Asked or missing","17-18","Nursing qualification (e.g. SEN, SRN, SCM, RGN)","C2","Working part time (Less than 8 hours a week)","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Fairly badly",0,"Neither a Leaver nor a Remainer"
60,"Woman","Yorkshire and the Humber","Conservative","Leave",0,"None","Prefer not to answer","Not Asked or missing","16","Prefer not to say","C2","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Don't know","Don't know","Fairly badly",5,"a Leaver"
72,"Woman","South East","Other","Leave",10,"The Guardian","£5,000 to £9,999 per year","Not Asked or missing","16","Other technical, professional or higher qualification","E","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Fairly badly",10,"a Leaver"
58,"Woman","North West","Conservative","Leave",1,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","16","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Working full time (30 or more hours per week)","Charity/voluntary sector","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Neither positive nor negative","Very well",10,"a Leaver"
63,"Man","West Midlands","Conservative","Remain",6,"The Times","£15,000 to £19,999 per year","Not Asked or missing","16","University diploma","A","Retired","99","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
57,"Woman","East of England","Labour","Remain",0,"The Independent","£15,000 to £19,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Don't know","Fairly badly",0,"a Remainer"
69,"Woman","East Midlands","Labour","Remain",9,"Other Newspaper","£10,000 to £14,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","C1","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",0,"a Remainer"
28,"Woman","South East","Liberal Democrat","Remain",10,"None","under £5,000 per year","Not Asked or missing","17-18","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Other","Self-employed","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Fairly badly",5,"a Remainer"
46,"Man","East Midlands","Labour","Remain",2,"The Guardian","£20,000 to £24,999 per year","Not Asked or missing","20+","University diploma","C2","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Very negative effect","Very negative effect","Fairly badly",4,"a Remainer"
24,"Woman","East of England","DK or did not vote","Did not vote",8,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","Still at school/Full time student","Prefer not to say","A","Full time student","99","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
46,"Man","Scotland","UKIP","Did not vote",5,"None","£10,000 to £14,999 per year","Not Asked or missing","15 or under","Recognised trade apprenticeship completed","C2","Working part time (8-29 hours a week)","Self-employed","Skilled Manual Work (e.g. plumber, electrician, fitter)","Don’t know","Don't know","Don't know","Don't know",9,"Neither a Leaver nor a Remainer"
18,"Man","West Midlands","DK or did not vote","Did not vote",8,"The Guardian","under £5,000 per year","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","B","Full time student","99","Have never worked","Right","Somewhat negative effect","Very negative effect","Fairly well",5,"a Remainer"
43,"Woman","South West","Conservative","Leave",6,"The Daily Mail / The Scottish Daily Mail","£15,000 to £19,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Charity/voluntary sector","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Very positive effect","Very badly",0,"a Leaver"
29,"Woman","London","DK or did not vote","Remain",2,"The Times","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","D","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Don't know","Somewhat negative effect","Don't know",6,"Neither a Leaver nor a Remainer"
72,"Woman","West Midlands","Labour","Leave",0,"The Independent","£10,000 to £14,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C1","Retired","99","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Very positive effect","Very badly",8,"a Leaver"
29,"Man","Wales","DK or did not vote","Remain",8,"Other Newspaper","£15,000 to £19,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",0,"a Remainer"
46,"Man","East of England","Conservative","Leave",5,"None","£35,000 to £39,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Don't know","Don't know","Fairly well",10,"a Leaver"
32,"Woman","South East","Liberal Democrat","Leave",4,"The Guardian","£15,000 to £19,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Charity/voluntary sector","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Somewhat positive effect","Fairly well",6,"a Leaver"
48,"Man","Yorkshire and the Humber","DK or did not vote","Leave",0,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","15 or under","Other technical, professional or higher qualification","C1","Working full time (30 or more hours per week)","Self-employed","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Neither positive nor negative","Neither positive nor negative","Very badly",3,"a Leaver"
56,"Woman","South West","Conservative","Remain",10,"The Times","Prefer not to answer","Not Asked or missing","20+","Other technical, professional or higher qualification","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
25,"Woman","North West","DK or did not vote","Did not vote",6,"The Independent","under £5,000 per year","Not Asked or missing","20+","University diploma","D","Unemployed","99","Have never worked","Don’t know","Don't know","Neither positive nor negative","Fairly badly",5,"Neither a Leaver nor a Remainer"
49,"Man","Scotland","UKIP","Leave",5,"None","£35,000 to £39,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Wrong","Very negative effect","Don't know","Very badly",7,"a Remainer"
49,"Woman","North West","Labour","Remain",2,"The Guardian","£30,000 to £34,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","C1","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Don't know",3,"a Remainer"
47,"Woman","East Midlands","Conservative","Remain",1,"The Daily Mail / The Scottish Daily Mail","£50,000 to £59,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Neither positive nor negative","Neither positive nor negative","Fairly well",7,"a Remainer"
66,"Woman","North West","Conservative","Leave",9,"None","Prefer not to answer","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","B","Retired","99","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Somewhat positive effect","Somewhat positive effect","Fairly badly",5,"Neither a Leaver nor a Remainer"
54,"Woman","North West","Conservative","Remain",8,"The Guardian","£20,000 to £24,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",2,"a Remainer"
48,"Woman","South East","DK or did not vote","Did not vote",9,"The Daily Mail / The Scottish Daily Mail","£10,000 to £14,999 per year","Not Asked or missing","15 or under","CSE grade 1, GCE O level, GCSE, School Certificate","E","Unemployed","99","Other","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
33,"Man","Scotland","UKIP","Leave",5,"None","£40,000 to £44,999 per year","Not Asked or missing","17-18","Scottish Higher Certificate","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
34,"Woman","London","DK or did not vote","Remain",1,"The Guardian","Prefer not to answer","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working full time (30 or more hours per week)","Charity/voluntary sector","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",3,"Neither a Leaver nor a Remainer"
40,"Woman","North West","Labour","Remain",0,"The Daily Mail / The Scottish Daily Mail","Prefer not to answer","Not Asked or missing","17-18","Other technical, professional or higher qualification","A","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Somewhat negative effect","Neither positive nor negative","Don't know",2,"a Remainer"
55,"Man","North West","DK or did not vote","Did not vote",9,"The Times","£15,000 to £19,999 per year","Not Asked or missing","16","GCE A level or Higher Certificate","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Somewhat positive effect","Neither positive nor negative","Fairly badly",7,"a Leaver"
48,"Woman","Scotland","Conservative","Leave",4,"None","£50,000 to £59,999 per year","Not Asked or missing","20+","Nursing qualification (e.g. SEN, SRN, SCM, RGN)","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Somewhat positive effect","Fairly badly",7,"a Leaver"
57,"Woman","Scotland","Conservative","Leave",9,"The Guardian","£30,000 to £34,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Don't know","Somewhat positive effect","Very badly",10,"a Remainer"
41,"Man","South East","DK or did not vote","Did not vote",0,"The Daily Mail / The Scottish Daily Mail","£20,000 to £24,999 per year","Not Asked or missing","15 or under","CSE grade 1, GCE O level, GCSE, School Certificate","E","Unemployed","99","Other","Right","Neither positive nor negative","Somewhat negative effect","Very badly",10,"a Leaver"
59,"Man","South West","DK or did not vote","Remain",6,"The Times","£15,000 to £19,999 per year","Not Asked or missing","16","University diploma","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
71,"Man","North West","Labour","Remain",1,"The Independent","£30,000 to £34,999 per year","Not Asked or missing","15 or under","Other technical, professional or higher qualification","C1","Retired","99","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Wrong","Very negative effect","Neither positive nor negative","Very badly",10,"Neither a Leaver nor a Remainer"
21,"Man","East of England","DK or did not vote","Did not vote",3,"Other Newspaper","£15,000 to £19,999 per year","Not Asked or missing","19","GCE A level or Higher Certificate","C2","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don’t know","Don't know","Don't know","Don't know",5,"Don’t know"
24,"Woman","South West","Labour","Leave",10,"None","£10,000 to £14,999 per year","Not Asked or missing","16","Prefer not to say","C1","Working part time (Less than 8 hours a week)","99","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Neither positive nor negative","Neither positive nor negative","Very badly",5,"a Remainer"
77,"Man","Yorkshire and the Humber","Labour","Leave",10,"The Guardian","£5,000 to £9,999 per year","Not Asked or missing","15 or under","No formal qualifications","C2","Retired","99","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Neither positive nor negative","Neither positive nor negative","Fairly badly",5,"a Leaver"
38,"Woman","Wales","DK or did not vote","Did not vote",5,"The Daily Mail / The Scottish Daily Mail","£50,000 to £59,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","B","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat negative effect","Somewhat negative effect","Fairly badly",7,"Neither a Leaver nor a Remainer"
43,"Woman","Scotland","UKIP","Remain",2,"None","£10,000 to £14,999 per year","Not Asked or missing","17-18","Scottish Higher Certificate","C1","Working part time (8-29 hours a week)","99","Foreman or Supervisor of Other Workers (e.g. building site foreman, supervisor of cleaning workers)","Wrong","Very negative effect","Neither positive nor negative","Very badly",8,"a Remainer"
68,"Man","East Midlands","Conservative","Remain",4,"The Guardian","£25,000 to £29,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","D","Retired","99","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly well",9,"Neither a Leaver nor a Remainer"
27,"Man","London","Labour","Remain",9,"The Daily Mail / The Scottish Daily Mail","£30,000 to £34,999 per year","Not Asked or missing","20+","Teaching qualification (not degree)","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
