age,sex,region,GEvote2015,EURef2016,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE2,work_stat,work_organisation,work_type,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID
74,"Man","North West","Conservative","Leave","","","Not Asked or missing","Not Asked or missing","Skipped","Other technical, professional or higher qualification","C2","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Fairly badly",9,"a Leaver"
47,"Woman","Yorkshire and the Humber","Labour","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","16","CSE grades 2-5","D","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Neither positive nor negative","Fairly badly",7,"Neither a Leaver nor a Remainer"
55,"Man","Scotland","Other","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","Skipped","Other technical, professional or higher qualification","C2","Working full time (30 or more hours per week)","Charity/voluntary sector","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
63,"Woman","East of England","Conservative","Leave","","","£5,000 to £9,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","C1","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Neither positive nor negative","Neither positive nor negative","Fairly badly",6,"a Leaver"
56,"Woman","London","Conservative","Leave","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Don’t know","Neither positive nor negative","Neither positive nor negative","Very badly",10,"Neither a Leaver nor a Remainer"
59,"Man","Wales","Other","Remain","","","Not Asked or missing","Not Asked or missing","16","University or CNAA higher degree (e.g. M.Sc, Ph.D)","E","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",2,"a Remainer"
48,"Woman","Scotland","DK or did not vote","Remain","","","Prefer not to answer","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Not working","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
64,"Woman","Yorkshire and the Humber","Conservative","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","B","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Somewhat positive effect","Fairly well",5,"a Leaver"
33,"Woman","East of England","DK or did not vote","Did not vote","","","£10,000 to £14,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","D","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don’t know","Don't know","Neither positive nor negative","Fairly badly",5,"Neither a Leaver nor a Remainer"
45,"Woman","Wales","DK or did not vote","Did not vote","","","£5,000 to £9,999 per year","Not Asked or missing","16","Don't know","C2","Working part time (8-29 hours a week)","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don’t know","Don't know","Somewhat negative effect","Don't know",5,"Don’t know"
56,"Woman","South West","Liberal Democrat","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Working part time (8-29 hours a week)","Self-employed","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Don’t know","Somewhat negative effect","Somewhat negative effect","Fairly badly",0,"Neither a Leaver nor a Remainer"
19,"Woman","West Midlands","DK or did not vote","Leave","","","Don't know","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","A","Full time student","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Don't know","Don't know","Don't know",4,"Neither a Leaver nor a Remainer"
58,"Woman","South West","Other","Leave","","","£35,000 to £39,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Very positive effect","Very badly",8,"a Leaver"
38,"Woman","East of England","DK or did not vote","Remain","","","Not Asked or missing","Not Asked or missing","Skipped","Prefer not to say","B","Other","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Don't know","Don't know",4,"Don’t know"
25,"Woman","London","Labour","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","16","City & Guilds certificate","C2","Not working","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Don't know","Fairly badly",8,"a Remainer"
56,"Woman","East of England","Conservative","Cannot remember","","","Don't know","Not Asked or missing","Skipped","CSE grade 1, GCE O level, GCSE, School Certificate","D","Working full time (30 or more hours per week)","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Very negative effect","Somewhat positive effect","Fairly badly",5,"a Leaver"
42,"Man","South East","Other","Remain","","","£40,000 to £44,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"Neither a Leaver nor a Remainer"
20,"Man","North West","Labour","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","C1","Other","Other","Have never worked","Right","Very positive effect","Somewhat positive effect","Fairly badly",10,"a Leaver"
46,"Woman","North West","Conservative","Remain","","","£30,000 to £34,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","A","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Don’t know","Somewhat negative effect","Neither positive nor negative","Don't know",2,"Neither a Leaver nor a Remainer"
25,"Man","North West","Labour","Cannot remember","","","under £5,000 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","D","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Don’t know","Don't know","Don't know","Don't know",0,"Don’t know"
45,"Man","East of England","Conservative","Remain","","","Not Asked or missing","Not Asked or missing","16","Don't know","B","Working part time (8-29 hours a week)","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly well",7,"a Remainer"
37,"Woman","South West","Liberal Democrat","Remain","","","Prefer not to answer","Not Asked or missing","20+","Other technical, professional or higher qualification","B","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Very negative effect","Very badly",2,"Neither a Leaver nor a Remainer"
59,"Man","South East","Conservative","Leave","","","Not Asked or missing","Not Asked or missing","Skipped","University diploma","A","Working full time (30 or more hours per week)","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Very positive effect","Very badly",3,"a Leaver"
49,"Woman","East of England","Conservative","Remain","","","£45,000 to £49,999 per year","Not Asked or missing","17-18","Other technical, professional or higher qualification","B","Not working","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Very negative effect","Don't know",3,"a Remainer"
59,"Woman","North West","UKIP","Leave","","","Not Asked or missing","Not Asked or missing","15 or under","No formal qualifications","D","Working full time (30 or more hours per week)","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Very positive effect","Very positive effect","Very badly",10,"a Leaver"
19,"Woman","North East","DK or did not vote","Remain","","","Prefer not to answer","Not Asked or missing","Skipped","GCE A level or Higher Certificate","C2","Other","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Very negative effect","Fairly badly",4,"a Remainer"
28,"Woman","North West","UKIP","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","16","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","D","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",10,"a Leaver"
49,"Woman","South East","Liberal Democrat","Remain","","","£40,000 to £44,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Charity/voluntary sector","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
24,"Woman","London","DK or did not vote","Did not vote","","","Not Asked or missing","Not Asked or missing","Skipped","Other technical, professional or higher qualification","B","Working part time (8-29 hours a week)","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
54,"Woman","South East","Conservative","Leave","","","£30,000 to £34,999 per year","Not Asked or missing","17-18","Nursing qualification (e.g. SEN, SRN, SCM, RGN)","C1","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Very positive effect","Somewhat positive effect","Fairly well",10,"a Leaver"
68,"Woman","South West","DK or did not vote","Remain","","","under £5,000 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Don’t know","Neither positive nor negative","Neither positive nor negative","Don't know",5,"a Remainer"
35,"Man","South East","Liberal Democrat","Remain","","","£30,000 to £34,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
23,"Woman","London","DK or did not vote","Remain","","","£25,000 to £29,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",3,"a Remainer"
68,"Man","South West","Liberal Democrat","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","16","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",3,"a Remainer"
18,"Woman","North West","DK or did not vote","Did not vote","","","under £5,000 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","C1","Full time student","Skipped","Have never worked","Don’t know","Don't know","Don't know","Don't know",5,"Don’t know"
73,"Man","South West","Conservative","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","16","No formal qualifications","C1","Retired","Skipped","Other","Right","Very positive effect","Somewhat positive effect","Don't know",5,"a Leaver"
22,"Man","North West","DK or did not vote","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","Still at school/Full time student","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Unemployed","Skipped","Other","Wrong","Very negative effect","Somewhat negative effect","Fairly badly",1,"a Remainer"
61,"Woman","West Midlands","Labour","Did not vote","","","Prefer not to answer","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","E","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Somewhat positive effect","Somewhat positive effect","Fairly badly",8,"a Leaver"
40,"Woman","East Midlands","DK or did not vote","Did not vote","","","Don't know","Not Asked or missing","Skipped","No formal qualifications","D","Not working","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Neither positive nor negative","Don't know","Don't know",10,"Don’t know"
21,"Man","Wales","DK or did not vote","Did not vote","","","Don't know","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","D","Not working","Skipped","Have never worked","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",4,"Neither a Leaver nor a Remainer"
18,"Man","London","DK or did not vote","Did not vote","","","Don't know","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","C2","Full time student","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Somewhat positive effect","Somewhat negative effect","Fairly badly",3,"Neither a Leaver nor a Remainer"
24,"Man","South West","Liberal Democrat","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","17-18","GCE A level or Higher Certificate","D","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Very negative effect","Very badly",2,"a Remainer"
40,"Woman","West Midlands","UKIP","Leave","","","Not Asked or missing","Not Asked or missing","Skipped","Clerical and commercial","A","Working part time (8-29 hours a week)","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",8,"a Leaver"
57,"Woman","London","Conservative","Leave","","","Not Asked or missing","Not Asked or missing","17-18","GCE A level or Higher Certificate","A","Working part time (8-29 hours a week)","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Very positive effect","Somewhat positive effect","Fairly well",8,"a Leaver"
55,"Woman","South East","Conservative","Leave","","","£30,000 to £34,999 per year","Not Asked or missing","16","CSE grade 1, GCE O level, GCSE, School Certificate","A","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Don’t know","Don't know","Don't know","Don't know",10,"Neither a Leaver nor a Remainer"
62,"Woman","South East","Conservative","Leave","","","£25,000 to £29,999 per year","Not Asked or missing","17-18","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",3,"a Leaver"
38,"Woman","West Midlands","Conservative","Leave","","","£20,000 to £24,999 per year","Not Asked or missing","17-18","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Somewhat positive effect","Fairly badly",7,"a Leaver"
58,"Woman","West Midlands","Green","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",1,"a Remainer"
46,"Woman","North West","Labour","Remain","","","Not Asked or missing","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Not working","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",3,"a Remainer"
47,"Woman","Yorkshire and the Humber","Labour","Remain","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Don't know","Don't know",7,"a Remainer"
66,"Woman","Scotland","Labour","Leave","","","Prefer not to answer","Not Asked or missing","16","Other technical, professional or higher qualification","C2","Retired","Skipped","Other","Right","Somewhat positive effect","Somewhat positive effect","Fairly well",6,"Neither a Leaver nor a Remainer"
32,"Man","London","DK or did not vote","Did not vote","","","£25,000 to £29,999 per year","Not Asked or missing","17-18","Prefer not to say","C2","Working full time (30 or more hours per week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly well",9,"a Leaver"
54,"Woman","North West","Labour","Remain","","","Not Asked or missing","Not Asked or missing","Skipped","Teaching qualification (not degree)","C2","Working full time (30 or more hours per week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",5,"a Remainer"
72,"Man","Wales","Conservative","Remain","","","£45,000 to £49,999 per year","Not Asked or missing","16","GCE A level or Higher Certificate","C1","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Fairly badly",1,"a Remainer"
68,"Woman","South East","Conservative","Leave","","","Prefer not to answer","Not Asked or missing","Skipped","Prefer not to say","C1","Retired","Skipped","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Right","Very positive effect","Very positive effect","Very badly",8,"a Leaver"
27,"Woman","South West","Labour","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","E","Unemployed","Skipped","Have never worked","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",10,"Neither a Leaver nor a Remainer"
42,"Woman","East Midlands","Labour","Remain","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Charity/voluntary sector","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Very negative effect","Very badly",3,"a Remainer"
34,"Man","North East","Labour","Remain","","","£15,000 to £19,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
46,"Woman","South East","Labour","Remain","","","£5,000 to £9,999 per year","Not Asked or missing","17-18","CSE grade 1, GCE O level, GCSE, School Certificate","C2","Working part time (8-29 hours a week)","Charity/voluntary sector","Other","Wrong","Neither positive nor negative","Don't know","Very badly",2,"a Remainer"
63,"Man","East of England","Conservative","Leave","","","£30,000 to £34,999 per year","Not Asked or missing","15 or under","No formal qualifications","B","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Right","Very positive effect","Very positive effect","Fairly well",2,"a Leaver"
22,"Woman","North West","Labour","Remain","","","under £5,000 per year","Not Asked or missing","Still at school/Full time student","GCE A level or Higher Certificate","C1","Full time student","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
36,"Man","South East","Labour","Remain","","","£70,000 to £99,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
55,"Woman","London","Conservative","Remain","","","Not Asked or missing","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","A","Working full time (30 or more hours per week)","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Somewhat negative effect","Fairly badly",0,"a Remainer"
58,"Man","Yorkshire and the Humber","DK or did not vote","Remain","","","£20,000 to £24,999 per year","Not Asked or missing","19","University diploma","A","Retired","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Very negative effect","Somewhat negative effect","Very badly",2,"a Remainer"
47,"Man","East of England","Green","Remain","","","£40,000 to £44,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","B","Working full time (30 or more hours per week)","Nationalised industry or public corporation (e.g. Post Office)","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Right","Somewhat positive effect","Neither positive nor negative","Very badly",0,"Neither a Leaver nor a Remainer"
73,"Man","East of England","Conservative","Leave","","","£50,000 to £59,999 per year","Not Asked or missing","20+","GCE A level or Higher Certificate","E","Retired","Skipped","Other","Right","Very positive effect","Very positive effect","Fairly badly",8,"a Leaver"
50,"Man","London","Labour","Remain","","","£10,000 to £14,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Other","Private sector firm or company (e.g. limited companies and Plcs)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Very negative effect","Very negative effect","Very badly",0,"a Remainer"
45,"Man","East Midlands","Liberal Democrat","Leave","","","£15,000 to £19,999 per year","Not Asked or missing","20+","University diploma","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Don’t know","Somewhat positive effect","Neither positive nor negative","Very badly",7,"Neither a Leaver nor a Remainer"
53,"Woman","Scotland","Other","Remain","","","Not Asked or missing","Not Asked or missing","20+","Teaching qualification (not degree)","B","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)","Wrong","Very negative effect","Somewhat negative effect","Very badly",1,"a Remainer"
46,"Woman","East of England","UKIP","Leave","","","Not Asked or missing","Not Asked or missing","Skipped","CSE grade 1, GCE O level, GCSE, School Certificate","A","Working part time (8-29 hours a week)","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Somewhat positive effect","Very negative effect","Very badly",10,"a Leaver"
61,"Man","London","Labour","Leave","","","£70,000 to £99,999 per year","Not Asked or missing","Skipped","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working full time (30 or more hours per week)","Skipped","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Wrong","Somewhat negative effect","Don't know","Don't know",5,"a Remainer"
41,"Woman","Scotland","Green","Remain","","","Prefer not to answer","Not Asked or missing","17-18","Scottish Higher Certificate","C1","Unemployed","Skipped","Other","Wrong","Somewhat negative effect","Somewhat negative effect","Very badly",6,"a Remainer"
48,"Woman","South West","Labour","Remain","","","£40,000 to £44,999 per year","Not Asked or missing","Skipped","University or CNAA higher degree (e.g. M.Sc, Ph.D)","B","Working full time (30 or more hours per week)","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Very negative effect","Somewhat negative effect","Very badly",0,"a Remainer"
30,"Man","East Midlands","Conservative","Remain","","","£30,000 to £34,999 per year","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working full time (30 or more hours per week)","Private sector firm or company (e.g. limited companies and Plcs)","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Somewhat negative effect","Neither positive nor negative","Fairly well",5,"Neither a Leaver nor a Remainer"
72,"Man","West Midlands","Conservative","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","16","Clerical and commercial","C2","Retired","Skipped","Skilled Manual Work (e.g. plumber, electrician, fitter)","Right","Somewhat positive effect","Neither positive nor negative","Fairly well",2,"a Leaver"
67,"Man","West Midlands","Liberal Democrat","Remain","","","Not Asked or missing","Not Asked or missing","20+","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C2","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Neither positive nor negative","Very badly",1,"a Remainer"
68,"Man","Yorkshire and the Humber","UKIP","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","17-18","Clerical and commercial","C2","Retired","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Right","Very positive effect","Somewhat positive effect","Fairly well",9,"a Leaver"
57,"Woman","East of England","Liberal Democrat","Remain","","","Not Asked or missing","Not Asked or missing","Skipped","University or CNAA first degree (e.g. BA, B.Sc, B.Ed)","C1","Working part time (8-29 hours a week)","Nationalised industry or public corporation (e.g. Post Office)","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Don’t know","Somewhat positive effect","Somewhat positive effect","Very badly",2,"Neither a Leaver nor a Remainer"
44,"Woman","South West","Labour","Remain","","","Not Asked or missing","Not Asked or missing","Skipped","Teaching qualification (not degree)","E","Not working","Skipped","Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar","Wrong","Somewhat negative effect","Very negative effect","Very badly",5,"a Remainer"
41,"Man","South West","DK or did not vote","Leave","","","£10,000 to £14,999 per year","Not Asked or missing","20+","Other technical, professional or higher qualification","D","Working part time (8-29 hours a week)","Private sector firm or company (e.g. limited companies and Plcs)","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Don’t know","Don't know","Neither positive nor negative","Fairly badly",7,"a Leaver"
71,"Man","West Midlands","Conservative","Remain","","","Prefer not to answer","Not Asked or missing","20+","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Retired","Skipped","Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g","Wrong","Somewhat negative effect","Neither positive nor negative","Fairly well",2,"a Remainer"
60,"Man","South West","UKIP","Leave","","","under £5,000 per year","Not Asked or missing","15 or under","No formal qualifications","E","Other","Other","Other","Right","Very positive effect","Very positive effect","Very badly",5,"a Leaver"
28,"Woman","East Midlands","DK or did not vote","Cannot remember","","","£25,000 to £29,999 per year","Not Asked or missing","Still at school/Full time student","University or CNAA higher degree (e.g. M.Sc, Ph.D)","A","Working full time (30 or more hours per week)","Other public sector employer (e.g. Central Government)","Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person","Don’t know","Neither positive nor negative","Neither positive nor negative","Fairly badly",6,"Neither a Leaver nor a Remainer"
68,"Man","Yorkshire and the Humber","UKIP","Leave","","","£15,000 to £19,999 per year","Not Asked or missing","15 or under","No formal qualifications","C2","Retired","Skipped","Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b","Right","Somewhat positive effect","Somewhat positive effect","Fairly well",5,"a Leaver"
